time_tag,p3_flux_ic
1992-11-04 16:50:00,8.18
1992-11-04 16:55:00,8.22
1992-11-04 17:00:00,7.89
1992-11-04 17:05:00,7.74
1992-11-04 17:10:00,7.5
1992-11-04 17:15:00,
1992-11-04 17:20:00,
1992-11-04 17:25:00,
1992-11-04 17:30:00,
1992-11-04 17:35:00,
1992-11-04 17:40:00,
1992-11-04 17:45:00,
1992-11-04 17:50:00,
1992-11-04 17:55:00,
1992-11-04 18:00:00,
1992-11-04 18:05:00,
1992-11-04 18:10:00,
1992-11-04 18:15:00,
1992-11-04 18:20:00,
1992-11-04 18:25:00,7.18
1992-11-04 18:30:00,6.46
1992-11-04 18:35:00,6.41
1992-11-04 18:40:00,7.05
1992-11-04 18:45:00,7.11
1992-11-04 18:50:00,6.47
1992-11-04 18:55:00,6.52
1992-11-04 19:00:00,6.41
1992-11-04 19:05:00,7.24
1992-11-04 19:10:00,7.28
1992-11-04 19:15:00,6.17
1992-11-04 19:20:00,6.85
1992-11-04 19:25:00,7.91
1992-11-04 19:30:00,6.71
1992-11-04 19:35:00,7.45
1992-11-04 19:40:00,7.23
1992-11-04 19:45:00,7.35
1992-11-04 19:50:00,7.93
1992-11-04 19:55:00,6.79
1992-11-04 20:00:00,6.43
1992-11-04 20:05:00,6.03
1992-11-04 20:10:00,6.25
1992-11-04 20:15:00,5.57
1992-11-04 20:20:00,6.1
1992-11-04 20:25:00,5.6
1992-11-04 20:30:00,6.19
1992-11-04 20:35:00,6.89
1992-11-04 20:40:00,6.75
1992-11-04 20:45:00,6.56
1992-11-04 20:50:00,5.87
1992-11-04 20:55:00,6.46
1992-11-04 21:00:00,7.53
1992-11-04 21:05:00,6.71
1992-11-04 21:10:00,6.43
1992-11-04 21:15:00,6.65
1992-11-04 21:20:00,7.14
1992-11-04 21:25:00,7.28
1992-11-04 21:30:00,6.52
1992-11-04 21:35:00,6.0
1992-11-04 21:40:00,5.78
1992-11-04 21:45:00,7.4
1992-11-04 21:50:00,5.85
1992-11-04 21:55:00,7.08
1992-11-04 22:00:00,6.56
1992-11-04 22:05:00,7.01
1992-11-04 22:10:00,6.56
1992-11-04 22:15:00,6.81
1992-11-04 22:20:00,6.59
1992-11-04 22:25:00,6.62
1992-11-04 22:30:00,6.68
1992-11-04 22:35:00,6.75
1992-11-04 22:40:00,6.93
1992-11-04 22:45:00,7.16
1992-11-04 22:50:00,6.22
1992-11-04 22:55:00,6.89
1992-11-04 23:00:00,6.97
1992-11-04 23:05:00,6.52
1992-11-04 23:10:00,7.24
1992-11-04 23:15:00,7.23
1992-11-04 23:20:00,5.97
1992-11-04 23:25:00,6.9
1992-11-04 23:30:00,6.46
1992-11-04 23:35:00,6.65
1992-11-04 23:40:00,6.15
1992-11-04 23:45:00,5.5
1992-11-04 23:50:00,5.37
1992-11-04 23:55:00,5.75
1992-11-05 00:00:00,5.56
1992-11-05 00:05:00,5.56
1992-11-05 00:10:00,5.21
1992-11-05 00:15:00,3.97
1992-11-05 00:20:00,5.25
1992-11-05 00:25:00,6.31
1992-11-05 00:30:00,6.85
1992-11-05 00:35:00,6.35
1992-11-05 00:40:00,6.04
1992-11-05 00:45:00,6.3
1992-11-05 00:50:00,6.7
1992-11-05 00:55:00,6.19
1992-11-05 01:00:00,6.41
1992-11-05 01:05:00,5.86
1992-11-05 01:10:00,6.55
1992-11-05 01:15:00,5.68
1992-11-05 01:20:00,5.98
1992-11-05 01:25:00,7.19
1992-11-05 01:30:00,5.08
1992-11-05 01:35:00,6.78
1992-11-05 01:40:00,6.34
1992-11-05 01:45:00,6.32
1992-11-05 01:50:00,5.74
1992-11-05 01:55:00,5.68
1992-11-05 02:00:00,4.51
1992-11-05 02:05:00,7.31
1992-11-05 02:10:00,5.5
1992-11-05 02:15:00,6.58
1992-11-05 02:20:00,6.12
1992-11-05 02:25:00,6.52
1992-11-05 02:30:00,5.11
1992-11-05 02:35:00,5.52
1992-11-05 02:40:00,4.56
1992-11-05 02:45:00,6.19
1992-11-05 02:50:00,4.92
1992-11-05 02:55:00,5.61
1992-11-05 03:00:00,5.42
1992-11-05 03:05:00,5.55
1992-11-05 03:10:00,5.98
1992-11-05 03:15:00,3.93
1992-11-05 03:20:00,4.48
1992-11-05 03:25:00,4.55
1992-11-05 03:30:00,4.32
1992-11-05 03:35:00,4.78
1992-11-05 03:40:00,5.55
1992-11-05 03:45:00,4.43
1992-11-05 03:50:00,4.31
1992-11-05 03:55:00,4.39
1992-11-05 04:00:00,4.39
1992-11-05 04:05:00,4.82
1992-11-05 04:10:00,4.78
1992-11-05 04:15:00,3.71
1992-11-05 04:20:00,4.7
1992-11-05 04:25:00,4.56
1992-11-05 04:30:00,3.93
1992-11-05 04:35:00,4.13
1992-11-05 04:40:00,4.65
1992-11-05 04:45:00,4.66
1992-11-05 04:50:00,4.6
1992-11-05 04:55:00,5.56
1992-11-05 05:00:00,4.03
1992-11-05 05:05:00,4.24
1992-11-05 05:10:00,3.97
1992-11-05 05:15:00,4.88
1992-11-05 05:20:00,4.08
1992-11-05 05:25:00,4.46
1992-11-05 05:30:00,5.35
1992-11-05 05:35:00,4.58
1992-11-05 05:40:00,4.55
1992-11-05 05:45:00,5.4
1992-11-05 05:50:00,3.7
