time_tag,p3_flux_ic
1975-10-16 19:05:00,0.0
1975-10-16 19:10:00,2.6286
1975-10-16 19:15:00,0.96409
1975-10-16 19:20:00,0.0
1975-10-16 19:25:00,0.0
1975-10-16 19:30:00,0.0
1975-10-16 19:35:00,17.298
1975-10-16 19:40:00,2405.5
1975-10-16 19:45:00,0.0
1975-10-16 19:50:00,0.0
1975-10-16 19:55:00,0.0
1975-10-16 20:00:00,231.38
1975-10-16 20:05:00,0.0
1975-10-16 20:10:00,0.0
1975-10-16 20:15:00,0.0
1975-10-16 20:20:00,0.0
1975-10-16 20:25:00,0.0
1975-10-16 20:30:00,34.811
1975-10-16 20:35:00,0.0
1975-10-16 20:40:00,0.0
1975-10-16 20:45:00,0.0
1975-10-16 20:50:00,0.0
1975-10-16 20:55:00,0.17862
1975-10-16 21:00:00,0.17862
1975-10-16 21:05:00,0.17862
1975-10-16 21:10:00,0.0
1975-10-16 21:15:00,
1975-10-16 21:20:00,
1975-10-16 21:25:00,
1975-10-16 21:30:00,
1975-10-16 21:35:00,
1975-10-16 21:40:00,
1975-10-16 21:45:00,
1975-10-16 21:50:00,
1975-10-16 21:55:00,
1975-10-16 22:00:00,
1975-10-16 22:05:00,
1975-10-16 22:10:00,
1975-10-16 22:15:00,
1975-10-16 22:20:00,
1975-10-16 22:25:00,
1975-10-16 22:30:00,
1975-10-16 22:35:00,
1975-10-16 22:40:00,
1975-10-16 22:45:00,
1975-10-16 22:50:00,
1975-10-16 22:55:00,
1975-10-16 23:00:00,
1975-10-16 23:05:00,
1975-10-16 23:10:00,
1975-10-16 23:15:00,
1975-10-16 23:20:00,
1975-10-16 23:25:00,
1975-10-16 23:30:00,
1975-10-16 23:35:00,
1975-10-16 23:40:00,
1975-10-16 23:45:00,
1975-10-16 23:50:00,
1975-10-16 23:55:00,
1975-10-17 00:00:00,
1975-10-17 00:05:00,
1975-10-17 00:10:00,
1975-10-17 00:15:00,
1975-10-17 00:20:00,
1975-10-17 00:25:00,
1975-10-17 00:30:00,
1975-10-17 00:35:00,
1975-10-17 00:40:00,
1975-10-17 00:45:00,
1975-10-17 00:50:00,
1975-10-17 00:55:00,
1975-10-17 01:00:00,
1975-10-17 01:05:00,
1975-10-17 01:10:00,
1975-10-17 01:15:00,
1975-10-17 01:20:00,
1975-10-17 01:25:00,
1975-10-17 01:30:00,
1975-10-17 01:35:00,
1975-10-17 01:40:00,
1975-10-17 01:45:00,
1975-10-17 01:50:00,
1975-10-17 01:55:00,
1975-10-17 02:00:00,
1975-10-17 02:05:00,
1975-10-17 02:10:00,
1975-10-17 02:15:00,
1975-10-17 02:20:00,
1975-10-17 02:25:00,
1975-10-17 02:30:00,
1975-10-17 02:35:00,
1975-10-17 02:40:00,
1975-10-17 02:45:00,
1975-10-17 02:50:00,
1975-10-17 02:55:00,
1975-10-17 03:00:00,
1975-10-17 03:05:00,
1975-10-17 03:10:00,
1975-10-17 03:15:00,
1975-10-17 03:20:00,
1975-10-17 03:25:00,
1975-10-17 03:30:00,
1975-10-17 03:35:00,
1975-10-17 03:40:00,
1975-10-17 03:45:00,
1975-10-17 03:50:00,
1975-10-17 03:55:00,
1975-10-17 04:00:00,
1975-10-17 04:05:00,
1975-10-17 04:10:00,
1975-10-17 04:15:00,
1975-10-17 04:20:00,
1975-10-17 04:25:00,
1975-10-17 04:30:00,
1975-10-17 04:35:00,
1975-10-17 04:40:00,
1975-10-17 04:45:00,
1975-10-17 04:50:00,
1975-10-17 04:55:00,
1975-10-17 05:00:00,
1975-10-17 05:05:00,
1975-10-17 05:10:00,
1975-10-17 05:15:00,
1975-10-17 05:20:00,
1975-10-17 05:25:00,
1975-10-17 05:30:00,
1975-10-17 05:35:00,
1975-10-17 05:40:00,
1975-10-17 05:45:00,
1975-10-17 05:50:00,
1975-10-17 05:55:00,
1975-10-17 06:00:00,
1975-10-17 06:05:00,
1975-10-17 06:10:00,
1975-10-17 06:15:00,
1975-10-17 06:20:00,
1975-10-17 06:25:00,
1975-10-17 06:30:00,
1975-10-17 06:35:00,
1975-10-17 06:40:00,
1975-10-17 06:45:00,
1975-10-17 06:50:00,
1975-10-17 06:55:00,
1975-10-17 07:00:00,
1975-10-17 07:05:00,
1975-10-17 07:10:00,
1975-10-17 07:15:00,
1975-10-17 07:20:00,
1975-10-17 07:25:00,
1975-10-17 07:30:00,
1975-10-17 07:35:00,
1975-10-17 07:40:00,
1975-10-17 07:45:00,
1975-10-17 07:50:00,
1975-10-17 07:55:00,
1975-10-17 08:00:00,
1975-10-17 08:05:00,
