time_tag,p3_flux_ic
1974-07-07 11:10:00,9.6431
1974-07-07 11:15:00,8.6589
1974-07-07 11:20:00,6.4283
1974-07-07 11:25:00,7.5881
1974-07-07 11:30:00,7.3215
1974-07-07 11:35:00,5.6867
1974-07-07 11:40:00,6.4284
1974-07-07 11:45:00,6.9647
1974-07-07 11:50:00,6.6229
1974-07-07 11:55:00,7.9944
1974-07-07 12:00:00,6.1362
1974-07-07 12:05:00,6.785
1974-07-07 12:10:00,9.6425
1974-07-07 12:15:00,12.141
1974-07-07 12:20:00,11.29
1974-07-07 12:25:00,11.428
1974-07-07 12:30:00,11.158
1974-07-07 12:35:00,8.9297
1974-07-07 12:40:00,8.3048
1974-07-07 12:45:00,49.147
1974-07-07 12:50:00,8.3041
1974-07-07 12:55:00,3.7503
1974-07-07 13:00:00,5.1795
1974-07-07 13:05:00,5.2598
1974-07-07 13:10:00,5.7139
1974-07-07 13:15:00,4.6428
1974-07-07 13:20:00,6.5106
1974-07-07 13:25:00,7.3202
1974-07-07 13:30:00,4.4644
1974-07-07 13:35:00,5.0891
1974-07-07 13:40:00,4.0388
1974-07-07 13:45:00,5.1793
1974-07-07 13:50:00,3.7502
1974-07-07 13:55:00,6.0704
1974-07-07 14:00:00,3.6608
1974-07-07 14:05:00,3.6617
1974-07-07 14:10:00,2.5896
1974-07-07 14:15:00,3.8965
1974-07-07 14:20:00,4.2866
1974-07-07 14:25:00,3.6272
1974-07-07 14:30:00,3.799
1974-07-07 14:35:00,3.5721
1974-07-07 14:40:00,4.2857
1974-07-07 14:45:00,11.787
1974-07-07 14:50:00,5.268
1974-07-07 14:55:00,3.6611
1974-07-07 15:00:00,3.8397
1974-07-07 15:05:00,3.3794
1974-07-07 15:10:00,2.6301
1974-07-07 15:15:00,4.2859
1974-07-07 15:20:00,4.7732
1974-07-07 15:25:00,4.9119
1974-07-07 15:30:00,3.0363
1974-07-07 15:35:00,5.3576
1974-07-07 15:40:00,3.3121
1974-07-07 15:45:00,3.5066
1974-07-07 15:50:00,4.2035
1974-07-07 15:55:00,4.554
1974-07-07 16:00:00,3.3038
1974-07-07 16:05:00,3.661
1974-07-07 16:10:00,4.4513
1974-07-07 16:15:00,3.3037
1974-07-07 16:20:00,4.4652
1974-07-07 16:25:00,4.2862
1974-07-07 16:30:00,4.5333
1974-07-07 16:35:00,6.7831
1974-07-07 16:40:00,3.6611
1974-07-07 16:45:00,3.661
1974-07-07 16:50:00,4.1967
1974-07-07 16:55:00,5.6498
1974-07-07 17:00:00,2.8576
1974-07-07 17:05:00,3.7991
1974-07-07 17:10:00,4.7325
1974-07-07 17:15:00,2.9475
1974-07-07 17:20:00,4.2861
1974-07-07 17:25:00,3.8398
1974-07-07 17:30:00,3.8398
1974-07-07 17:35:00,2.7201
1974-07-07 17:40:00,3.2146
1974-07-07 17:45:00,4.018
1974-07-07 17:50:00,1.9648
1974-07-07 17:55:00,2.638
1974-07-07 18:00:00,2.1432
1974-07-07 18:05:00,3.799
1974-07-07 18:10:00,3.2146
1974-07-07 18:15:00,2.5551
1974-07-07 18:20:00,2.6302
1974-07-07 18:25:00,2.1434
1974-07-07 18:30:00,2.5004
1974-07-07 18:35:00,1.9784
1974-07-07 18:40:00,2.5005
1974-07-07 18:45:00,4.5543
1974-07-07 18:50:00,1.4288
1974-07-07 18:55:00,2.679
1974-07-07 19:00:00,1.6074
1974-07-07 19:05:00,42.687
1974-07-07 19:10:00,3.0363
1974-07-07 19:15:00,4.3685
1974-07-07 19:20:00,2.9468
1974-07-07 19:25:00,3.5362
1974-07-07 19:30:00,3.7507
1974-07-07 19:35:00,3.572
1974-07-07 19:40:00,4.6164
1974-07-07 19:45:00,2.5004
1974-07-07 19:50:00,3.7506
1974-07-07 19:55:00,4.8222
1974-07-07 20:00:00,4.6153
1974-07-07 20:05:00,2.3218
1974-07-07 20:10:00,1.9645
1974-07-07 20:15:00,2.533
1974-07-07 20:20:00,3.5443
1974-07-07 20:25:00,3.2147
1974-07-07 20:30:00,2.2412
1974-07-07 20:35:00,3.8397
1974-07-07 20:40:00,2.7681
1974-07-07 20:45:00,3.2142
1974-07-07 20:50:00,4.1969
1974-07-07 20:55:00,3.2149
1974-07-07 21:00:00,3.5443
1974-07-07 21:05:00,41.325
1974-07-07 21:10:00,2.6791
1974-07-07 21:15:00,2.8577
1974-07-07 21:20:00,2.3219
1974-07-07 21:25:00,3.2146
1974-07-07 21:30:00,5.6243
1974-07-07 21:35:00,4.1072
1974-07-07 21:40:00,4.7319
1974-07-07 21:45:00,5.6041
1974-07-07 21:50:00,4.5538
1974-07-07 21:55:00,5.5366
1974-07-07 22:00:00,7.233
1974-07-07 22:05:00,5.2686
1974-07-07 22:10:00,5.5358
1974-07-07 22:15:00,5.1786
1974-07-07 22:20:00,5.1784
1974-07-07 22:25:00,6.1001
1974-07-07 22:30:00,6.1607
1974-07-07 22:35:00,6.3388
1974-07-07 22:40:00,5.6495
1974-07-07 22:45:00,7.9944
1974-07-07 22:50:00,7.8555
1974-07-07 22:55:00,19.102
