time_tag,p3_flux_ic
2002-07-21 19:55:00,2.45
2002-07-21 20:00:00,1.96
2002-07-21 20:05:00,2.11
2002-07-21 20:10:00,2.14
2002-07-21 20:15:00,1.52
2002-07-21 20:20:00,2.55
2002-07-21 20:25:00,2.09
2002-07-21 20:30:00,2.28
2002-07-21 20:35:00,2.13
2002-07-21 20:40:00,1.99
2002-07-21 20:45:00,2.16
2002-07-21 20:50:00,0.48
2002-07-21 20:55:00,1.31
2002-07-21 21:00:00,1.91
2002-07-21 21:05:00,1.13
2002-07-21 21:10:00,1.72
2002-07-21 21:15:00,0.474
2002-07-21 21:20:00,1.58
2002-07-21 21:25:00,1.1
2002-07-21 21:30:00,1.42
2002-07-21 21:35:00,0.685
2002-07-21 21:40:00,1.94
2002-07-21 21:45:00,1.49
2002-07-21 21:50:00,1.35
2002-07-21 21:55:00,1.39
2002-07-21 22:00:00,0.948
2002-07-21 22:05:00,0.443
2002-07-21 22:10:00,0.885
2002-07-21 22:15:00,1.04
2002-07-21 22:20:00,0.582
2002-07-21 22:25:00,0.975
2002-07-21 22:30:00,0.706
2002-07-21 22:35:00,1.34
2002-07-21 22:40:00,1.16
2002-07-21 22:45:00,0.736
2002-07-21 22:50:00,1.38
2002-07-21 22:55:00,1.61
2002-07-21 23:00:00,0.299
2002-07-21 23:05:00,0.309
2002-07-21 23:10:00,0.938
2002-07-21 23:15:00,1.1
2002-07-21 23:20:00,0.491
2002-07-21 23:25:00,0.564
2002-07-21 23:30:00,1.51
2002-07-21 23:35:00,1.13
2002-07-21 23:40:00,0.619
2002-07-21 23:45:00,0.979
2002-07-21 23:50:00,1.08
2002-07-21 23:55:00,0.495
2002-07-22 00:00:00,0.541
2002-07-22 00:05:00,1.55
2002-07-22 00:10:00,0.622
2002-07-22 00:15:00,0.284
2002-07-22 00:20:00,0.346
2002-07-22 00:25:00,0.587
2002-07-22 00:30:00,0.435
2002-07-22 00:35:00,0.608
2002-07-22 00:40:00,1.15
2002-07-22 00:45:00,0.64
2002-07-22 00:50:00,1.31
2002-07-22 00:55:00,1.1
2002-07-22 01:00:00,0.918
2002-07-22 01:05:00,1.57
2002-07-22 01:10:00,0.923
2002-07-22 01:15:00,0.488
2002-07-22 01:20:00,1.27
2002-07-22 01:25:00,1.79
2002-07-22 01:30:00,1.37
2002-07-22 01:35:00,1.82
2002-07-22 01:40:00,2.7
2002-07-22 01:45:00,0.658
2002-07-22 01:50:00,2.04
2002-07-22 01:55:00,2.16
2002-07-22 02:00:00,1.3
2002-07-22 02:05:00,2.25
2002-07-22 02:10:00,2.74
2002-07-22 02:15:00,2.12
2002-07-22 02:20:00,1.45
2002-07-22 02:25:00,0.741
2002-07-22 02:30:00,2.35
2002-07-22 02:35:00,2.48
2002-07-22 02:40:00,2.54
2002-07-22 02:45:00,0.818
2002-07-22 02:50:00,2.61
2002-07-22 02:55:00,3.11
2002-07-22 03:00:00,3.28
2002-07-22 03:05:00,3.17
2002-07-22 03:10:00,2.76
2002-07-22 03:15:00,2.94
2002-07-22 03:20:00,3.88
2002-07-22 03:25:00,2.99
2002-07-22 03:30:00,2.69
2002-07-22 03:35:00,3.49
2002-07-22 03:40:00,1.94
2002-07-22 03:45:00,2.96
2002-07-22 03:50:00,3.9
2002-07-22 03:55:00,3.86
2002-07-22 04:00:00,3.64
2002-07-22 04:05:00,4.28
2002-07-22 04:10:00,4.76
2002-07-22 04:15:00,3.85
2002-07-22 04:20:00,3.77
2002-07-22 04:25:00,3.55
2002-07-22 04:30:00,3.14
2002-07-22 04:35:00,3.94
2002-07-22 04:40:00,4.11
2002-07-22 04:45:00,4.38
2002-07-22 04:50:00,3.72
2002-07-22 04:55:00,3.56
2002-07-22 05:00:00,4.23
2002-07-22 05:05:00,4.97
2002-07-22 05:10:00,4.85
2002-07-22 05:15:00,3.56
2002-07-22 05:20:00,4.83
2002-07-22 05:25:00,4.43
2002-07-22 05:30:00,4.18
2002-07-22 05:35:00,4.0
2002-07-22 05:40:00,4.75
2002-07-22 05:45:00,5.09
2002-07-22 05:50:00,5.42
2002-07-22 05:55:00,4.93
2002-07-22 06:00:00,5.22
2002-07-22 06:05:00,5.58
2002-07-22 06:10:00,5.58
2002-07-22 06:15:00,7.33
2002-07-22 06:20:00,9.91
