time_tag,p3_flux_ic
1989-11-15 18:00:00,9.73
1989-11-15 18:05:00,9.66
1989-11-15 18:10:00,9.25
1989-11-15 18:15:00,9.82
1989-11-15 18:20:00,7.59
1989-11-15 18:25:00,9.38
1989-11-15 18:30:00,8.65
1989-11-15 18:35:00,9.08
1989-11-15 18:40:00,8.02
1989-11-15 18:45:00,8.3
1989-11-15 18:50:00,8.87
1989-11-15 18:55:00,7.74
1989-11-15 19:00:00,8.59
1989-11-15 19:05:00,8.95
1989-11-15 19:10:00,8.24
1989-11-15 19:15:00,7.31
1989-11-15 19:20:00,7.69
1989-11-15 19:25:00,9.02
1989-11-15 19:30:00,7.08
1989-11-15 19:35:00,8.75
1989-11-15 19:40:00,7.78
1989-11-15 19:45:00,7.41
1989-11-15 19:50:00,6.37
1989-11-15 19:55:00,7.35
1989-11-15 20:00:00,7.83
1989-11-15 20:05:00,7.85
1989-11-15 20:10:00,7.35
1989-11-15 20:15:00,7.06
1989-11-15 20:20:00,5.97
1989-11-15 20:25:00,6.55
1989-11-15 20:30:00,6.85
1989-11-15 20:35:00,7.29
1989-11-15 20:40:00,7.14
1989-11-15 20:45:00,6.22
1989-11-15 20:50:00,5.7
1989-11-15 20:55:00,6.0
1989-11-15 21:00:00,5.45
1989-11-15 21:05:00,5.71
1989-11-15 21:10:00,6.0
1989-11-15 21:15:00,5.94
1989-11-15 21:20:00,5.55
1989-11-15 21:25:00,6.1
1989-11-15 21:30:00,5.04
1989-11-15 21:35:00,5.08
1989-11-15 21:40:00,5.83
1989-11-15 21:45:00,5.28
1989-11-15 21:50:00,5.04
1989-11-15 21:55:00,5.28
1989-11-15 22:00:00,4.88
1989-11-15 22:05:00,4.85
1989-11-15 22:10:00,4.39
1989-11-15 22:15:00,4.56
1989-11-15 22:20:00,4.78
1989-11-15 22:25:00,4.74
1989-11-15 22:30:00,4.25
1989-11-15 22:35:00,4.4
1989-11-15 22:40:00,4.11
1989-11-15 22:45:00,4.09
1989-11-15 22:50:00,3.99
1989-11-15 22:55:00,3.83
1989-11-15 23:00:00,4.51
1989-11-15 23:05:00,4.04
1989-11-15 23:10:00,3.96
1989-11-15 23:15:00,4.23
1989-11-15 23:20:00,3.24
1989-11-15 23:25:00,4.98
1989-11-15 23:30:00,3.89
1989-11-15 23:35:00,4.86
1989-11-15 23:40:00,3.99
1989-11-15 23:45:00,4.37
1989-11-15 23:50:00,5.11
1989-11-15 23:55:00,4.53
1989-11-16 00:00:00,4.04
1989-11-16 00:05:00,4.26
1989-11-16 00:10:00,3.62
1989-11-16 00:15:00,4.53
1989-11-16 00:20:00,5.12
1989-11-16 00:25:00,4.35
1989-11-16 00:30:00,4.11
1989-11-16 00:35:00,4.66
1989-11-16 00:40:00,4.74
1989-11-16 00:45:00,3.85
1989-11-16 00:50:00,5.21
1989-11-16 00:55:00,3.72
1989-11-16 01:00:00,3.77
1989-11-16 01:05:00,3.48
1989-11-16 01:10:00,3.69
1989-11-16 01:15:00,3.74
1989-11-16 01:20:00,3.94
1989-11-16 01:25:00,3.94
1989-11-16 01:30:00,4.04
1989-11-16 01:35:00,4.63
1989-11-16 01:40:00,3.45
1989-11-16 01:45:00,4.47
1989-11-16 01:50:00,4.03
1989-11-16 01:55:00,4.19
1989-11-16 02:00:00,3.42
1989-11-16 02:05:00,4.28
1989-11-16 02:10:00,4.55
1989-11-16 02:15:00,4.52
1989-11-16 02:20:00,3.63
1989-11-16 02:25:00,3.9
1989-11-16 02:30:00,3.56
1989-11-16 02:35:00,3.82
1989-11-16 02:40:00,3.8
1989-11-16 02:45:00,3.69
1989-11-16 02:50:00,4.11
1989-11-16 02:55:00,4.39
1989-11-16 03:00:00,3.78
1989-11-16 03:05:00,3.25
1989-11-16 03:10:00,3.04
1989-11-16 03:15:00,2.88
1989-11-16 03:20:00,3.74
1989-11-16 03:25:00,3.34
1989-11-16 03:30:00,3.5
1989-11-16 03:35:00,3.42
1989-11-16 03:40:00,3.09
1989-11-16 03:45:00,2.69
1989-11-16 03:50:00,3.47
1989-11-16 03:55:00,2.73
1989-11-16 04:00:00,2.91
1989-11-16 04:05:00,4.83
1989-11-16 04:10:00,3.01
1989-11-16 04:15:00,3.24
1989-11-16 04:20:00,3.05
1989-11-16 04:25:00,3.53
1989-11-16 04:30:00,2.45
1989-11-16 04:35:00,2.33
1989-11-16 04:40:00,2.96
1989-11-16 04:45:00,2.52
1989-11-16 04:50:00,2.94
1989-11-16 04:55:00,3.17
1989-11-16 05:00:00,2.9
1989-11-16 05:05:00,3.0
1989-11-16 05:10:00,3.12
1989-11-16 05:15:00,3.08
1989-11-16 05:20:00,2.61
1989-11-16 05:25:00,1.97
1989-11-16 05:30:00,2.67
1989-11-16 05:35:00,2.48
1989-11-16 05:40:00,2.45
1989-11-16 05:45:00,3.04
1989-11-16 05:50:00,2.91
1989-11-16 05:55:00,2.72
1989-11-16 06:00:00,2.45
1989-11-16 06:05:00,3.5
1989-11-16 06:10:00,2.17
1989-11-16 06:15:00,3.08
1989-11-16 06:20:00,2.45
1989-11-16 06:25:00,2.94
1989-11-16 06:30:00,3.21
1989-11-16 06:35:00,3.42
1989-11-16 06:40:00,2.74
1989-11-16 06:45:00,3.04
1989-11-16 06:50:00,3.26
1989-11-16 06:55:00,3.99
1989-11-16 07:00:00,3.1
