time_tag,p3_flux_ic
1994-07-01 00:00:00,0.0574
1994-07-01 00:05:00,0.0883
1994-07-01 00:10:00,0.0791
1994-07-01 00:15:00,0.125
1994-07-01 00:20:00,0.0573
1994-07-01 00:25:00,0.0813
1994-07-01 00:30:00,0.153
1994-07-01 00:35:00,0.074
1994-07-01 00:40:00,0.0593
1994-07-01 00:45:00,
1994-07-01 00:50:00,0.135
1994-07-01 00:55:00,0.483
1994-07-01 01:00:00,0.119
1994-07-01 01:05:00,0.145
1994-07-01 01:10:00,0.0575
1994-07-01 01:15:00,0.105
1994-07-01 01:20:00,0.109
1994-07-01 01:25:00,0.102
1994-07-01 01:30:00,0.397
1994-07-01 01:35:00,0.306
1994-07-01 01:40:00,0.153
1994-07-01 01:45:00,0.545
1994-07-01 01:50:00,0.13
1994-07-01 01:55:00,0.274
1994-07-01 02:00:00,0.0573
1994-07-01 02:05:00,0.125
1994-07-01 02:10:00,0.0593
1994-07-01 02:15:00,0.296
1994-07-01 02:20:00,0.0759
1994-07-01 02:25:00,0.0495
1994-07-01 02:30:00,0.0653
1994-07-01 02:35:00,0.0593
1994-07-01 02:40:00,0.415
1994-07-01 02:45:00,0.109
1994-07-01 02:50:00,0.0759
1994-07-01 02:55:00,0.0973
1994-07-01 03:00:00,0.217
1994-07-01 03:05:00,0.0593
1994-07-01 03:10:00,0.232
1994-07-01 03:15:00,0.291
1994-07-01 03:20:00,0.0912
1994-07-01 03:25:00,0.0944
1994-07-01 03:30:00,0.0889
1994-07-01 03:35:00,0.147
1994-07-01 03:40:00,0.109
1994-07-01 03:45:00,0.254
1994-07-01 03:50:00,0.0593
1994-07-01 03:55:00,0.174
1994-07-01 04:00:00,0.191
1994-07-01 04:05:00,0.0889
1994-07-01 04:10:00,0.355
1994-07-01 04:15:00,0.091
1994-07-01 04:20:00,0.109
1994-07-01 04:25:00,0.123
1994-07-01 04:30:00,0.306
1994-07-01 04:35:00,0.103
1994-07-01 04:40:00,0.0813
1994-07-01 04:45:00,0.298
1994-07-01 04:50:00,0.14
1994-07-01 04:55:00,0.0593
1994-07-01 05:00:00,0.207
1994-07-01 05:05:00,0.376
1994-07-01 05:10:00,0.117
1994-07-01 05:15:00,0.0574
1994-07-01 05:20:00,0.0573
1994-07-01 05:25:00,0.265
1994-07-01 05:30:00,0.125
1994-07-01 05:35:00,0.136
1994-07-01 05:40:00,0.176
1994-07-01 05:45:00,0.0944
1994-07-01 05:50:00,0.128
1994-07-01 05:55:00,0.137
1994-07-01 06:00:00,0.188
1994-07-01 06:05:00,0.313
1994-07-01 06:10:00,0.646
1994-07-01 06:15:00,0.0593
1994-07-01 06:20:00,0.21
1994-07-01 06:25:00,0.0789
1994-07-01 06:30:00,0.0716
1994-07-01 06:35:00,0.553
1994-07-01 06:40:00,0.337
1994-07-01 06:45:00,0.106
1994-07-01 06:50:00,0.317
1994-07-01 06:55:00,0.362
1994-07-01 07:00:00,0.0624
1994-07-01 07:05:00,0.0925
1994-07-01 07:10:00,0.187
1994-07-01 07:15:00,0.0889
1994-07-01 07:20:00,0.257
1994-07-01 07:25:00,0.253
1994-07-01 07:30:00,0.114
1994-07-01 07:35:00,0.0918
1994-07-01 07:40:00,0.109
1994-07-01 07:45:00,0.125
1994-07-01 07:50:00,0.057
1994-07-01 07:55:00,0.121
1994-07-01 08:00:00,0.0593
1994-07-01 08:05:00,0.143
1994-07-01 08:10:00,0.0927
1994-07-01 08:15:00,0.336
1994-07-01 08:20:00,0.568
1994-07-01 08:25:00,0.0975
1994-07-01 08:30:00,0.057
1994-07-01 08:35:00,0.111
1994-07-01 08:40:00,0.31
1994-07-01 08:45:00,0.125
1994-07-01 08:50:00,0.399
1994-07-01 08:55:00,0.052
1994-07-01 09:00:00,0.366
1994-07-01 09:05:00,0.106
1994-07-01 09:10:00,0.398
1994-07-01 09:15:00,0.311
1994-07-01 09:20:00,0.406
1994-07-01 09:25:00,0.209
1994-07-01 09:30:00,0.21
1994-07-01 09:35:00,0.646
1994-07-01 09:40:00,0.109
1994-07-01 09:45:00,0.253
1994-07-01 09:50:00,0.113
1994-07-01 09:55:00,0.13
1994-07-01 10:00:00,0.175
1994-07-01 10:05:00,0.0658
1994-07-01 10:10:00,0.109
1994-07-01 10:15:00,0.444
1994-07-01 10:20:00,0.151
1994-07-01 10:25:00,0.165
1994-07-01 10:30:00,0.138
1994-07-01 10:35:00,0.276
1994-07-01 10:40:00,0.0845
1994-07-01 10:45:00,0.357
1994-07-01 10:50:00,0.353
1994-07-01 10:55:00,0.158
1994-07-01 11:00:00,0.0594
1994-07-01 11:05:00,0.166
1994-07-01 11:10:00,0.401
1994-07-01 11:15:00,0.268
1994-07-01 11:20:00,0.0593
1994-07-01 11:25:00,0.115
1994-07-01 11:30:00,0.8
1994-07-01 11:35:00,0.456
1994-07-01 11:40:00,0.143
1994-07-01 11:45:00,0.526
1994-07-01 11:50:00,0.147
1994-07-01 11:55:00,0.322
1994-07-01 12:00:00,0.211
1994-07-01 12:05:00,0.365
1994-07-01 12:10:00,0.545
1994-07-01 12:15:00,0.134
1994-07-01 12:20:00,0.461
1994-07-01 12:25:00,0.0571
1994-07-01 12:30:00,0.0918
1994-07-01 12:35:00,0.142
1994-07-01 12:40:00,0.125
1994-07-01 12:45:00,0.0573
1994-07-01 12:50:00,0.358
1994-07-01 12:55:00,0.0624
1994-07-01 13:00:00,0.341
