time_tag,p3_flux_ic
2003-09-01 00:00:00,0.236
2003-09-01 00:05:00,0.157
2003-09-01 00:10:00,0.137
2003-09-01 00:15:00,0.43
2003-09-01 00:20:00,0.0984
2003-09-01 00:25:00,0.131
2003-09-01 00:30:00,0.102
2003-09-01 00:35:00,0.0714
2003-09-01 00:40:00,0.194
2003-09-01 00:45:00,0.1
2003-09-01 00:50:00,0.0566
2003-09-01 00:55:00,0.071
2003-09-01 01:00:00,0.0568
2003-09-01 01:05:00,0.108
2003-09-01 01:10:00,0.278
2003-09-01 01:15:00,0.1
2003-09-01 01:20:00,0.0916
2003-09-01 01:25:00,0.161
2003-09-01 01:30:00,0.123
2003-09-01 01:35:00,0.0566
2003-09-01 01:40:00,0.0897
2003-09-01 01:45:00,0.0859
2003-09-01 01:50:00,0.112
2003-09-01 01:55:00,0.131
2003-09-01 02:00:00,0.0753
2003-09-01 02:05:00,0.0552
2003-09-01 02:10:00,0.111
2003-09-01 02:15:00,0.106
2003-09-01 02:20:00,0.0871
2003-09-01 02:25:00,0.0982
2003-09-01 02:30:00,0.0955
2003-09-01 02:35:00,0.254
2003-09-01 02:40:00,0.0815
2003-09-01 02:45:00,0.0703
2003-09-01 02:50:00,0.083
2003-09-01 02:55:00,0.137
2003-09-01 03:00:00,0.0752
2003-09-01 03:05:00,0.0752
2003-09-01 03:10:00,0.0813
2003-09-01 03:15:00,0.138
2003-09-01 03:20:00,0.15
2003-09-01 03:25:00,0.0929
2003-09-01 03:30:00,0.1
2003-09-01 03:35:00,0.0711
2003-09-01 03:40:00,0.286
2003-09-01 03:45:00,0.0724
2003-09-01 03:50:00,0.082
2003-09-01 03:55:00,0.0998
2003-09-01 04:00:00,0.0787
2003-09-01 04:05:00,0.107
2003-09-01 04:10:00,0.171
2003-09-01 04:15:00,0.0841
2003-09-01 04:20:00,0.0834
2003-09-01 04:25:00,0.108
2003-09-01 04:30:00,0.135
2003-09-01 04:35:00,0.298
2003-09-01 04:40:00,0.0724
2003-09-01 04:45:00,0.205
2003-09-01 04:50:00,0.203
2003-09-01 04:55:00,0.102
2003-09-01 05:00:00,0.48
2003-09-01 05:05:00,0.0877
2003-09-01 05:10:00,0.0938
2003-09-01 05:15:00,0.256
2003-09-01 05:20:00,0.181
2003-09-01 05:25:00,0.0817
2003-09-01 05:30:00,0.112
2003-09-01 05:35:00,0.267
2003-09-01 05:40:00,0.105
2003-09-01 05:45:00,0.191
2003-09-01 05:50:00,0.0865
2003-09-01 05:55:00,0.0889
2003-09-01 06:00:00,0.279
2003-09-01 06:05:00,0.0697
2003-09-01 06:10:00,0.0721
2003-09-01 06:15:00,0.0598
2003-09-01 06:20:00,0.15
2003-09-01 06:25:00,0.119
2003-09-01 06:30:00,0.116
2003-09-01 06:35:00,0.387
2003-09-01 06:40:00,0.082
2003-09-01 06:45:00,0.0701
2003-09-01 06:50:00,0.0895
2003-09-01 06:55:00,0.109
2003-09-01 07:00:00,0.281
2003-09-01 07:05:00,0.0767
2003-09-01 07:10:00,0.0802
2003-09-01 07:15:00,0.0815
2003-09-01 07:20:00,0.1
2003-09-01 07:25:00,0.105
2003-09-01 07:30:00,0.111
2003-09-01 07:35:00,0.12
2003-09-01 07:40:00,0.125
2003-09-01 07:45:00,0.431
2003-09-01 07:50:00,0.105
2003-09-01 07:55:00,0.076
2003-09-01 08:00:00,0.146
2003-09-01 08:05:00,0.0714
2003-09-01 08:10:00,0.207
2003-09-01 08:15:00,0.241
2003-09-01 08:20:00,0.0759
2003-09-01 08:25:00,0.0767
2003-09-01 08:30:00,0.126
2003-09-01 08:35:00,0.114
2003-09-01 08:40:00,0.0993
2003-09-01 08:45:00,0.0802
2003-09-01 08:50:00,0.14
2003-09-01 08:55:00,0.0889
2003-09-01 09:00:00,0.16
2003-09-01 09:05:00,0.0984
2003-09-01 09:10:00,0.104
2003-09-01 09:15:00,0.141
2003-09-01 09:20:00,0.0851
2003-09-01 09:25:00,0.0906
2003-09-01 09:30:00,0.102
2003-09-01 09:35:00,0.0714
2003-09-01 09:40:00,0.139
2003-09-01 09:45:00,0.137
2003-09-01 09:50:00,0.0697
2003-09-01 09:55:00,0.0785
2003-09-01 10:00:00,0.295
2003-09-01 10:05:00,0.18
2003-09-01 10:10:00,0.191
2003-09-01 10:15:00,0.149
2003-09-01 10:20:00,0.195
2003-09-01 10:25:00,0.0568
2003-09-01 10:30:00,0.228
2003-09-01 10:35:00,0.117
2003-09-01 10:40:00,0.0984
2003-09-01 10:45:00,0.236
2003-09-01 10:50:00,0.137
2003-09-01 10:55:00,0.207
2003-09-01 11:00:00,0.181
2003-09-01 11:05:00,0.264
2003-09-01 11:10:00,0.0568
2003-09-01 11:15:00,0.0759
2003-09-01 11:20:00,0.0817
2003-09-01 11:25:00,0.273
2003-09-01 11:30:00,0.11
2003-09-01 11:35:00,0.0918
2003-09-01 11:40:00,0.103
2003-09-01 11:45:00,0.101
2003-09-01 11:50:00,0.163
2003-09-01 11:55:00,0.179
2003-09-01 12:00:00,0.174
2003-09-01 12:05:00,0.0676
2003-09-01 12:10:00,0.092
2003-09-01 12:15:00,0.173
2003-09-01 12:20:00,0.159
2003-09-01 12:25:00,0.0789
2003-09-01 12:30:00,0.149
2003-09-01 12:35:00,0.136
2003-09-01 12:40:00,0.273
2003-09-01 12:45:00,0.194
2003-09-01 12:50:00,0.0697
2003-09-01 12:55:00,0.0746
2003-09-01 13:00:00,0.217
