time_tag,gt8
2000-11-26 01:05:00,1.567174
2000-11-26 01:10:00,1.66116
2000-11-26 01:15:00,1.569676
2000-11-26 01:20:00,1.4361190000000001
2000-11-26 01:25:00,1.607077
2000-11-26 01:30:00,1.643499
2000-11-26 01:35:00,1.574995
2000-11-26 01:40:00,1.562068
2000-11-26 01:45:00,1.489323
2000-11-26 01:50:00,1.6357760000000001
2000-11-26 01:55:00,1.585634
2000-11-26 02:00:00,1.49912
2000-11-26 02:05:00,1.5088811
2000-11-26 02:10:00,1.4747379999999999
2000-11-26 02:15:00,1.540888
2000-11-26 02:20:00,1.5818444999999999
2000-11-26 02:25:00,1.5093610000000002
2000-11-26 02:30:00,1.53892
2000-11-26 02:35:00,1.576543
2000-11-26 02:40:00,1.517954
2000-11-26 02:45:00,1.5951468000000002
2000-11-26 02:50:00,1.469423
2000-11-26 02:55:00,1.5962779999999999
2000-11-26 03:00:00,1.585814
2000-11-26 03:05:00,1.507056
2000-11-26 03:10:00,1.4780670000000002
2000-11-26 03:15:00,1.344943
2000-11-26 03:20:00,1.411361
2000-11-26 03:25:00,1.3714870000000001
2000-11-26 03:30:00,1.2971797
2000-11-26 03:35:00,1.3864100000000001
2000-11-26 03:40:00,1.253276
2000-11-26 03:45:00,1.249869
2000-11-26 03:50:00,2.441527
2000-11-26 03:55:00,2.295621
2000-11-26 04:00:00,2.458272
2000-11-26 04:05:00,2.4178349999999997
2000-11-26 04:10:00,2.10964
2000-11-26 04:15:00,2.612988
2000-11-26 04:20:00,2.758982
2000-11-26 04:25:00,2.703089
2000-11-26 04:30:00,2.580552
2000-11-26 04:35:00,3.189112
2000-11-26 04:40:00,3.0892489999999997
2000-11-26 04:45:00,2.65847
2000-11-26 04:50:00,2.500055
2000-11-26 04:55:00,2.852159
2000-11-26 05:00:00,3.1108594
2000-11-26 05:05:00,3.344039
2000-11-26 05:10:00,2.77219
2000-11-26 05:15:00,2.492782
2000-11-26 05:20:00,2.899056
2000-11-26 05:25:00,2.878512
2000-11-26 05:30:00,3.0023910000000003
2000-11-26 05:35:00,2.951937
2000-11-26 05:40:00,3.35004
2000-11-26 05:45:00,3.68928
2000-11-26 05:50:00,4.049303999999999
2000-11-26 05:55:00,3.1934739999999997
2000-11-26 06:00:00,3.338305
2000-11-26 06:05:00,2.6640319999999997
2000-11-26 06:10:00,3.44838
2000-11-26 06:15:00,2.731547
2000-11-26 06:20:00,3.135403
2000-11-26 06:25:00,3.5233309999999998
2000-11-26 06:30:00,3.28634
2000-11-26 06:35:00,3.135193
2000-11-26 06:40:00,2.8887140000000002
2000-11-26 06:45:00,3.585747
2000-11-26 06:50:00,3.80936
2000-11-26 06:55:00,3.4573989999999997
2000-11-26 07:00:00,3.3178039999999998
2000-11-26 07:05:00,3.6352599999999997
2000-11-26 07:10:00,3.11212
2000-11-26 07:15:00,4.60791
2000-11-26 07:20:00,4.426688
2000-11-26 07:25:00,4.07783
2000-11-26 07:30:00,4.44917
2000-11-26 07:35:00,4.535010000000001
2000-11-26 07:40:00,4.65461
2000-11-26 07:45:00,5.17962
2000-11-26 07:50:00,4.6471599999999995
2000-11-26 07:55:00,5.055610000000001
2000-11-26 08:00:00,4.27674
2000-11-26 08:05:00,4.908632
2000-11-26 08:10:00,5.66724
2000-11-26 08:15:00,4.74104
2000-11-26 08:20:00,4.3474900000000005
2000-11-26 08:25:00,4.94106
2000-11-26 08:30:00,4.05497
2000-11-26 08:35:00,5.207199999999999
2000-11-26 08:40:00,3.5022
2000-11-26 08:45:00,4.42508
2000-11-26 08:50:00,4.69411
2000-11-26 08:55:00,4.653970000000001
2000-11-26 09:00:00,6.2438910000000005
2000-11-26 09:05:00,6.214590000000001
2000-11-26 09:10:00,4.5926
2000-11-26 09:15:00,6.0128200000000005
2000-11-26 09:20:00,4.42331
2000-11-26 09:25:00,4.7618
2000-11-26 09:30:00,5.3657699999999995
2000-11-26 09:35:00,5.6437800000000005
2000-11-26 09:40:00,5.69142
2000-11-26 09:45:00,5.22746
2000-11-26 09:50:00,3.3470599999999995
2000-11-26 09:55:00,3.197734
2000-11-26 10:00:00,4.07029
2000-11-26 10:05:00,2.68738
2000-11-26 10:10:00,3.3586899999999997
2000-11-26 10:15:00,3.21848
2000-11-26 10:20:00,3.784148
2000-11-26 10:25:00,3.45703
2000-11-26 10:30:00,3.4610000000000003
2000-11-26 10:35:00,3.7276000000000002
2000-11-26 10:40:00,3.252555
2000-11-26 10:45:00,3.29448
2000-11-26 10:50:00,3.48927
2000-11-26 10:55:00,3.90332
2000-11-26 11:00:00,3.6261900000000002
2000-11-26 11:05:00,3.2027799999999997
2000-11-26 11:10:00,3.477878
2000-11-26 11:15:00,3.874991
2000-11-26 11:20:00,4.057246
2000-11-26 11:25:00,4.148610000000001
2000-11-26 11:30:00,3.0811599999999997
