time_tag,p3_flux_ic
1991-10-01 04:40:00,4.8
1991-10-01 04:45:00,3.58
1991-10-01 04:50:00,3.9
1991-10-01 04:55:00,4.18
1991-10-01 05:00:00,4.42
1991-10-01 05:05:00,4.59
1991-10-01 05:10:00,4.57
1991-10-01 05:15:00,4.08
1991-10-01 05:20:00,5.08
1991-10-01 05:25:00,4.86
1991-10-01 05:30:00,4.06
1991-10-01 05:35:00,4.18
1991-10-01 05:40:00,4.63
1991-10-01 05:45:00,2.97
1991-10-01 05:50:00,
1991-10-01 05:55:00,
1991-10-01 06:00:00,
1991-10-01 06:05:00,
1991-10-01 06:10:00,
1991-10-01 06:15:00,
1991-10-01 06:20:00,
1991-10-01 06:25:00,
1991-10-01 06:30:00,
1991-10-01 06:35:00,
1991-10-01 06:40:00,
1991-10-01 06:45:00,
1991-10-01 06:50:00,3.43
1991-10-01 06:55:00,4.03
1991-10-01 07:00:00,5.81
1991-10-01 07:05:00,5.55
1991-10-01 07:10:00,3.53
1991-10-01 07:15:00,4.19
1991-10-01 07:20:00,5.45
1991-10-01 07:25:00,5.02
1991-10-01 07:30:00,4.86
1991-10-01 07:35:00,5.15
1991-10-01 07:40:00,4.82
1991-10-01 07:45:00,5.09
1991-10-01 07:50:00,4.93
1991-10-01 07:55:00,4.81
1991-10-01 08:00:00,5.04
1991-10-01 08:05:00,4.58
1991-10-01 08:10:00,4.29
1991-10-01 08:15:00,4.72
1991-10-01 08:20:00,4.24
1991-10-01 08:25:00,5.28
1991-10-01 08:30:00,4.95
1991-10-01 08:35:00,4.75
1991-10-01 08:40:00,5.05
1991-10-01 08:45:00,5.16
1991-10-01 08:50:00,6.08
1991-10-01 08:55:00,5.06
1991-10-01 09:00:00,4.6
1991-10-01 09:05:00,4.56
1991-10-01 09:10:00,5.38
1991-10-01 09:15:00,4.78
1991-10-01 09:20:00,5.41
1991-10-01 09:25:00,4.84
1991-10-01 09:30:00,5.45
1991-10-01 09:35:00,5.52
1991-10-01 09:40:00,5.15
1991-10-01 09:45:00,6.28
1991-10-01 09:50:00,6.95
1991-10-01 09:55:00,5.5
1991-10-01 10:00:00,5.94
1991-10-01 10:05:00,4.92
1991-10-01 10:10:00,4.3
1991-10-01 10:15:00,6.55
1991-10-01 10:20:00,5.77
1991-10-01 10:25:00,5.92
1991-10-01 10:30:00,5.6
1991-10-01 10:35:00,5.38
1991-10-01 10:40:00,6.7
1991-10-01 10:45:00,6.93
1991-10-01 10:50:00,7.33
1991-10-01 10:55:00,6.71
1991-10-01 11:00:00,5.9
1991-10-01 11:05:00,6.75
1991-10-01 11:10:00,5.79
1991-10-01 11:15:00,6.04
1991-10-01 11:20:00,7.16
1991-10-01 11:25:00,7.59
1991-10-01 11:30:00,6.12
1991-10-01 11:35:00,5.79
1991-10-01 11:40:00,6.81
1991-10-01 11:45:00,5.79
1991-10-01 11:50:00,6.19
1991-10-01 11:55:00,6.68
1991-10-01 12:00:00,7.23
1991-10-01 12:05:00,5.96
1991-10-01 12:10:00,5.5
1991-10-01 12:15:00,5.6
1991-10-01 12:20:00,5.15
1991-10-01 12:25:00,6.95
1991-10-01 12:30:00,6.44
1991-10-01 12:35:00,6.24
1991-10-01 12:40:00,5.2
1991-10-01 12:45:00,5.89
1991-10-01 12:50:00,6.7
1991-10-01 12:55:00,6.07
1991-10-01 13:00:00,6.62
1991-10-01 13:05:00,6.49
1991-10-01 13:10:00,6.34
1991-10-01 13:15:00,6.84
1991-10-01 13:20:00,5.85
1991-10-01 13:25:00,7.66
1991-10-01 13:30:00,6.7
1991-10-01 13:35:00,6.17
1991-10-01 13:40:00,6.37
1991-10-01 13:45:00,5.55
1991-10-01 13:50:00,6.37
1991-10-01 13:55:00,7.4
1991-10-01 14:00:00,7.43
1991-10-01 14:05:00,5.94
1991-10-01 14:10:00,7.18
1991-10-01 14:15:00,6.24
1991-10-01 14:20:00,6.27
1991-10-01 14:25:00,5.75
1991-10-01 14:30:00,6.24
1991-10-01 14:35:00,5.7
1991-10-01 14:40:00,6.34
1991-10-01 14:45:00,7.1
1991-10-01 14:50:00,6.73
1991-10-01 14:55:00,7.18
1991-10-01 15:00:00,7.46
1991-10-01 15:05:00,6.84
1991-10-01 15:10:00,6.17
1991-10-01 15:15:00,6.38
1991-10-01 15:20:00,7.35
1991-10-01 15:25:00,6.22
1991-10-01 15:30:00,6.64
1991-10-01 15:35:00,7.01
1991-10-01 15:40:00,8.09
1991-10-01 15:45:00,8.41
1991-10-01 15:50:00,9.04
1991-10-01 15:55:00,9.1
1991-10-01 16:00:00,9.64
1991-10-01 16:05:00,9.35
1991-10-01 16:10:00,6.64
1991-10-01 16:15:00,8.79
1991-10-01 16:20:00,8.13
1991-10-01 16:25:00,9.71
1991-10-01 16:30:00,9.08
1991-10-01 16:35:00,9.14
1991-10-01 16:40:00,10.1
1991-10-01 16:45:00,9.55
1991-10-01 16:50:00,8.32
1991-10-01 16:55:00,9.04
1991-10-01 17:00:00,10.6
1991-10-01 17:05:00,9.44
1991-10-01 17:10:00,10.4
1991-10-01 17:15:00,11.1
1991-10-01 17:20:00,9.64
1991-10-01 17:25:00,9.27
1991-10-01 17:30:00,8.83
1991-10-01 17:35:00,9.44
1991-10-01 17:40:00,10.2
1991-10-01 17:45:00,10.0
1991-10-01 17:50:00,11.3
1991-10-01 17:55:00,10.4
1991-10-01 18:00:00,11.0
1991-10-01 18:05:00,10.2
1991-10-01 18:10:00,12.4
1991-10-01 18:15:00,
1991-10-01 18:20:00,
1991-10-01 18:25:00,9.46
1991-10-01 18:30:00,10.6
1991-10-01 18:35:00,8.83
1991-10-01 18:40:00,7.8
1991-10-01 18:45:00,10.7
1991-10-01 18:50:00,11.6
1991-10-01 18:55:00,10.9
1991-10-01 19:00:00,10.1
1991-10-01 19:05:00,10.7
1991-10-01 19:10:00,10.3
1991-10-01 19:15:00,11.0
1991-10-01 19:20:00,10.1
1991-10-01 19:25:00,9.73
1991-10-01 19:30:00,9.98
1991-10-01 19:35:00,9.08
1991-10-01 19:40:00,9.29
1991-10-01 19:45:00,10.4
1991-10-01 19:50:00,9.31
