file_name,file_root,start_time,probability,status,p3_flux_ic__global_std,p3_flux_ic__std__pool_max,p3_flux_ic__std__pool_mean,p3_flux_ic__peak_ratio,p3_flux_ic__std__pool_min,p3_flux_ic__slope__pool_max,p3_flux_ic__iqr,p3_flux_ic__coeff_var,p3_flux_ic__skew,p3_flux_ic__global_slope,p3_flux_ic__slope__pool_mean,p3_flux_ic__accel,p3_flux_ic__slope__pool_min
1991-12-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g07/non_event,1991-12-01 00:00:00,0.978,EVENT_DETECTED,0.8785624029537561,0.6893797172224556,0.6211900705135803,3264423547.0960827,0.553075825076744,0.030230893936431594,0.30102999566398103,2.1583361628292157,2.338637286377771,0.0009944839311266612,-0.0025221692241956606,-1.5322786970482206e-05,-0.03554787821262631
1992-04-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g07/non_event,1992-04-01 00:00:00,0.164,LOW_CONFIDENCE,0.4712484262685549,0.28547851182191103,0.2626712937011025,2219307243.204479,0.2396841795803561,0.005916584684499259,0.301019624452471,2.247132514888645,3.469781701297,-0.002995336639173052,-0.007738408550010196,0.0003135404774512464,-0.02168616984912314
1992-06-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g07/non_event,1992-06-01 00:00:00,0.332,LOW_CONFIDENCE,0.41651161701734024,0.3324137742728628,0.30577751918035045,1856201413.5392041,0.2791039402331019,0.014435675376213184,0.26627048213799065,2.2952298435427196,3.291610742920638,0.000977165130738351,7.362874418954286e-05,-6.641005660343442e-05,-0.014179653765480825
1992-08-01T00-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-g07/non_event,1992-08-01 00:00:00,0.336,LOW_CONFIDENCE,0.6307442578274245,0.2983312796350798,0.2781201991621311,2861522133.4929366,0.25711980732396933,0.009258326882591046,0.17609903746431388,2.7477486540076796,3.665699978257117,-0.0045607489126650545,-0.0043900126610614525,0.0001176721634071654,-0.018585117443818376
1974-09-19T13-10-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1974-09-19 13:10:00,0.972,EVENT_DETECTED,1.2151285545507038,0.8448922563638107,0.7797499007290215,4404517558.090562,0.7147024144834092,0.03946264150213815,0.30101783872517207,2.1297374860781613,2.338573409519862,-0.004449759249241006,-0.000777562803295808,-0.0001529078628883798,-0.041838104587015014
1974-11-05T09-35-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1974-11-05 09:35:00,0.954,EVENT_DETECTED,1.4506732688280295,1.109764416537542,1.0273831489936263,4797620421.017741,0.9484214351377424,0.044206190978533275,0.14628153313285025,2.504063335873997,2.4682919325470776,-0.004664841031230034,-0.0006735132962179552,-0.00020688580206590113,-0.04512815181445259
1975-05-31T15-50-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-01 00:00:00,0.944,EVENT_DETECTED,2.9383445493893956,2.929917070699783,2.8142513186838407,8945049213.790026,2.673924634756428,0.14511533546797,4.019404737138324,1.6000278674167212,1.233743756408914,0.014734446236112779,0.0026750223355966377,-0.0023772061115730123,-0.13716417495076258
1975-06-01T23-50-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-01 23:50:00,0.962,EVENT_DETECTED,3.173258094642828,3.1818482236255923,2.994761635072285,9537282236.15419,2.798828492556456,0.14028962447696416,2.923642984845026,1.6102076107889383,1.3177563978385956,0.0010059331413515963,0.004164179496932502,-0.0007509546089385348,-0.13117261101885763
1975-06-02T03-20-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-02 03:20:00,0.99,EVENT_DETECTED,2.994409732608741,2.891663237056616,2.742685831252158,9090614796.749207,2.5838580759365457,0.11438696889200167,3.2481900790236824,1.527363965940488,1.2382950955498484,-0.004950452705913218,-0.01314744053553188,1.4616612643241492e-05,-0.14446855480918186
1975-06-02T09-50-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-02 09:50:00,0.92,EVENT_DETECTED,2.790748099447891,2.5822960132886714,2.452816596025725,8624465594.614168,2.3155060357523225,0.1189523916366803,3.0912381178965282,1.5625934419093377,1.304128451266742,0.001014874677102351,0.0027928151158343457,-0.00041232430403477483,-0.11833756000929027
1975-06-02T15-25-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-02 15:25:00,0.966,EVENT_DETECTED,2.711486735131857,2.4950586544241906,2.3811899971714596,8464786837.670078,2.268930490395329,0.10193607452238845,3.1318464239794763,1.5293553532580224,1.2735278575090492,-0.004493084409119879,-0.01470817259742626,-0.000168191094210003,-0.1304621223836916
1975-06-02T18-25-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-02 18:25:00,0.938,EVENT_DETECTED,2.5260758817971634,2.374486198782982,2.265143730360823,7956791916.388532,2.155282204211312,0.11394020328242009,2.9620166360541678,1.4858890757890408,1.2586032630229196,0.0016746072477538693,0.00899572678753483,-0.0001908387814641485,-0.09449674444332083
1975-06-03T10-30-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-03 10:30:00,0.984,EVENT_DETECTED,2.974300415709461,2.9349211397794575,2.7988272398685505,9018360508.043964,2.6536451399250356,0.12961384905351364,5.251930085030368,1.4559645458221722,0.9398745845539189,0.005725418175250914,0.01192590326500423,0.00025945925898709633,-0.10640791638540718
1975-06-03T16-50-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-03 16:50:00,0.962,EVENT_DETECTED,2.5086454253156525,2.2632112734958527,2.136730132682146,7708774387.730912,2.0073344009652043,0.11152677865429028,2.833235624445841,1.4897122778831862,1.2246435109787897,-0.0038333781408771994,0.014164668262645431,0.00014254777819074183,-0.08453659948224039
1975-06-04T03-40-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-06-04 03:40:00,0.96,EVENT_DETECTED,2.4014007684680996,2.2297773294089622,2.124515580169001,7520207054.001487,2.0180576542166433,0.0904660748035929,2.7271254287403126,1.4153169209992578,1.178421594702592,0.0025046604809782495,-0.008893630543064357,-0.00021330458358036872,-0.10800363817009732
1975-07-09T03-40-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-09 03:40:00,0.884,EVENT_DETECTED,2.9839606700744845,2.92861101777677,2.7437317701759993,9030720978.17359,2.5460654691331057,0.07864711309613359,4.127936939875362,1.521729719372754,1.1637574323704571,-0.013284731824126317,-0.0552144739379521,-0.0032145983694590453,-0.1766497205436334
1975-07-09T23-55-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-09 23:55:00,0.976,EVENT_DETECTED,2.792343421732802,2.8178380383029964,2.6939084429739983,8481419442.170533,2.55690637257028,0.10349876804458971,4.048685191186441,1.5379108444585532,1.1280254194607544,-0.0025158552679057674,-0.012229688515761524,-6.606540490860141e-05,-0.12711584299713422
1975-07-10T23-10-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-10 23:10:00,0.902,EVENT_DETECTED,2.5925087118776298,2.482373116247802,2.336506161338869,7988246699.804194,2.184757387126954,0.10889246059164259,2.835433242589711,1.5571560313191515,1.298864971241537,0.007204656611030045,0.007578472332005124,-0.00041001339116003387,-0.09337666329377886
1975-07-14T02-40-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-14 02:40:00,0.962,EVENT_DETECTED,3.1551610793802944,3.093049181394758,2.9788030296017536,9342935634.88763,2.878869057298459,0.17323204929976868,5.271728435734439,1.5279251924514867,1.00647877570878,0.06069941781406991,0.049505940309318604,0.00037316503006048005,-0.06633863259514058
1975-07-14T08-40-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-14 08:40:00,0.982,EVENT_DETECTED,3.119340127002519,3.1731366882739183,3.0755871850980756,9349180358.996378,2.9788706546284627,0.15674936611160792,5.289722698213798,1.4012339381552332,0.8629774850699073,0.008634612373378304,0.014032935085274494,-0.0003044189258466489,-0.121147779416218
1975-07-15T09-35-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-15 09:35:00,0.982,EVENT_DETECTED,3.047899767216825,3.017406864742592,2.889957191818296,9182682691.28176,2.7719170742193096,0.12779499752089313,5.243239558465565,1.4851127804975708,1.0761204093871468,0.0011071786383436578,-0.0004096713045021289,1.613106708392236e-05,-0.1299172167015716
1975-07-16T03-40-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-16 03:40:00,0.934,EVENT_DETECTED,2.8114588470629585,2.8773997351419416,2.7413075003844356,8596217044.514238,2.6038249938107163,0.14049907723651708,4.87487569257819,1.3910337893853757,0.9858207241500754,0.0009250487745750893,0.002510998500794945,-0.0005231925183143345,-0.13503096172050436
1975-07-16T14-40-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-16 14:40:00,0.944,EVENT_DETECTED,2.7693197446527433,2.8137363109103037,2.6921495447387893,8399876601.115764,2.5724418817667827,0.14038776522560256,3.771121801056627,1.4938064866392216,1.1505033403403768,0.003439845548878464,0.007256833461178156,-0.00028979147201983746,-0.12412917356610244
1975-07-17T03-15-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-17 03:15:00,0.98,EVENT_DETECTED,3.085728758241127,3.0987211954683276,2.969026140772317,9276404634.92301,2.838513488448637,0.13390828146151337,5.251930085030368,1.4898100032214345,1.0302371766997838,0.0049592016247045866,0.004999769884279413,9.956889719665343e-05,-0.12247562859596559
1975-07-17T14-30-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-17 14:30:00,0.996,EVENT_DETECTED,3.2048266119474276,3.2017343543707395,3.0846059318470163,9386962441.214617,2.972736077092137,0.15148570590239754,5.289722698213798,1.4605222243434355,0.9409660659460178,0.0002957752964818159,-0.00418774303684305,0.000322851738671781,-0.15957459402789542
1975-07-17T21-30-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-17 21:30:00,0.982,EVENT_DETECTED,3.219521549116293,3.2688432749817253,3.1576620830192192,9386998072.710054,3.0537891538244173,0.14812182031704077,5.251930085030368,1.4665961064971271,0.9894782680664727,-0.002586792747486592,-0.004957574481045574,-0.00017626357542256711,-0.16070206807800713
1975-07-18T02-45-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-18 02:45:00,0.992,EVENT_DETECTED,3.103141237303114,3.0735314565316174,2.971376836555534,9318896117.068356,2.8714568921953356,0.15476916358490048,5.251930085030368,1.4582003062109434,0.9986722609744508,0.00023341226696908728,0.0057639250788551815,0.00032248270846143895,-0.14468811342559668
1975-07-18T10-00-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-18 10:00:00,0.976,EVENT_DETECTED,3.2930525507161907,3.253402037847959,3.164703978754673,9386962441.214617,3.0690756472899703,0.2014349428325171,5.35399615474266,1.4974232771310467,1.0343486609994554,0.008864283192190006,0.012273511871573148,-0.00021542797640822394,-0.16814712999576803
1975-07-19T16-50-00.csv,/Users/ran/cs/6850/project/data/2026-05-08/slice/GOES-s01,1975-07-19 16:50:00,0.984,EVENT_DETECTED,3.150152650710118,3.1294460013568064,3.0111564817301817,9380717623.275318,2.8887468500626077,0.16259232945788896,4.902416873326797,1.6590030676991987,1.215524554603749,0.008862828152484256,0.012058224309799763,-7.883264594944542e-05,-0.12898934029943668
