time_tag,p3_flux_ic
2002-01-11 15:05:00,20.6
2002-01-11 15:10:00,21.7
2002-01-11 15:15:00,19.3
2002-01-11 15:20:00,18.6
2002-01-11 15:25:00,21.1
2002-01-11 15:30:00,21.2
2002-01-11 15:35:00,21.9
2002-01-11 15:40:00,29.1
2002-01-11 15:45:00,30.6
2002-01-11 15:50:00,29.1
2002-01-11 15:55:00,27.0
2002-01-11 16:00:00,26.6
2002-01-11 16:05:00,32.1
2002-01-11 16:10:00,34.5
2002-01-11 16:15:00,36.8
2002-01-11 16:20:00,37.3
2002-01-11 16:25:00,37.5
2002-01-11 16:30:00,39.5
2002-01-11 16:35:00,39.3
2002-01-11 16:40:00,40.5
2002-01-11 16:45:00,42.2
2002-01-11 16:50:00,41.8
2002-01-11 16:55:00,42.4
2002-01-11 17:00:00,43.2
2002-01-11 17:05:00,41.0
2002-01-11 17:10:00,39.1
2002-01-11 17:15:00,38.1
2002-01-11 17:20:00,37.5
2002-01-11 17:25:00,37.1
2002-01-11 17:30:00,35.4
2002-01-11 17:35:00,35.5
2002-01-11 17:40:00,32.7
2002-01-11 17:45:00,34.1
2002-01-11 17:50:00,32.8
2002-01-11 17:55:00,32.1
2002-01-11 18:00:00,30.7
2002-01-11 18:05:00,30.4
2002-01-11 18:10:00,31.0
2002-01-11 18:15:00,29.5
2002-01-11 18:20:00,26.5
2002-01-11 18:25:00,29.0
2002-01-11 18:30:00,30.5
2002-01-11 18:35:00,32.4
2002-01-11 18:40:00,31.5
2002-01-11 18:45:00,33.7
2002-01-11 18:50:00,29.5
2002-01-11 18:55:00,33.8
2002-01-11 19:00:00,32.5
2002-01-11 19:05:00,32.3
2002-01-11 19:10:00,30.9
2002-01-11 19:15:00,33.0
2002-01-11 19:20:00,35.4
2002-01-11 19:25:00,31.9
2002-01-11 19:30:00,31.9
2002-01-11 19:35:00,29.3
2002-01-11 19:40:00,31.8
2002-01-11 19:45:00,32.5
2002-01-11 19:50:00,29.0
2002-01-11 19:55:00,30.0
2002-01-11 20:00:00,26.5
2002-01-11 20:05:00,26.1
2002-01-11 20:10:00,26.2
2002-01-11 20:15:00,23.1
2002-01-11 20:20:00,22.8
2002-01-11 20:25:00,22.9
2002-01-11 20:30:00,22.5
2002-01-11 20:35:00,21.4
2002-01-11 20:40:00,20.2
2002-01-11 20:45:00,19.3
2002-01-11 20:50:00,19.9
2002-01-11 20:55:00,19.2
2002-01-11 21:00:00,21.5
2002-01-11 21:05:00,20.5
2002-01-11 21:10:00,24.1
2002-01-11 21:15:00,25.9
2002-01-11 21:20:00,24.2
2002-01-11 21:25:00,25.9
2002-01-11 21:30:00,26.9
2002-01-11 21:35:00,25.1
2002-01-11 21:40:00,27.6
2002-01-11 21:45:00,25.9
2002-01-11 21:50:00,24.4
2002-01-11 21:55:00,23.9
2002-01-11 22:00:00,25.7
2002-01-11 22:05:00,23.8
2002-01-11 22:10:00,25.0
2002-01-11 22:15:00,25.0
2002-01-11 22:20:00,24.4
2002-01-11 22:25:00,26.1
2002-01-11 22:30:00,26.2
2002-01-11 22:35:00,24.6
2002-01-11 22:40:00,26.9
2002-01-11 22:45:00,23.3
2002-01-11 22:50:00,21.0
2002-01-11 22:55:00,23.6
2002-01-11 23:00:00,23.3
2002-01-11 23:05:00,20.3
2002-01-11 23:10:00,18.8
2002-01-11 23:15:00,21.0
2002-01-11 23:20:00,20.2
2002-01-11 23:25:00,20.9
2002-01-11 23:30:00,20.2
2002-01-11 23:35:00,19.0
2002-01-11 23:40:00,20.2
2002-01-11 23:45:00,21.7
2002-01-11 23:50:00,22.6
2002-01-11 23:55:00,22.9
2002-01-12 00:00:00,24.0
2002-01-12 00:05:00,22.2
2002-01-12 00:10:00,24.3
2002-01-12 00:15:00,22.7
2002-01-12 00:20:00,23.1
2002-01-12 00:25:00,22.7
2002-01-12 00:30:00,26.5
2002-01-12 00:35:00,25.9
2002-01-12 00:40:00,27.6
2002-01-12 00:45:00,22.2
2002-01-12 00:50:00,21.9
2002-01-12 00:55:00,20.4
2002-01-12 01:00:00,18.7
2002-01-12 01:05:00,19.8
2002-01-12 01:10:00,18.0
2002-01-12 01:15:00,19.5
2002-01-12 01:20:00,18.2
2002-01-12 01:25:00,17.2
2002-01-12 01:30:00,17.9
2002-01-12 01:35:00,16.9
2002-01-12 01:40:00,16.0
2002-01-12 01:45:00,15.4
2002-01-12 01:50:00,14.9
2002-01-12 01:55:00,12.5
2002-01-12 02:00:00,13.1
2002-01-12 02:05:00,10.9
2002-01-12 02:10:00,10.3
2002-01-12 02:15:00,7.53
2002-01-12 02:20:00,7.53
2002-01-12 02:25:00,7.35
2002-01-12 02:30:00,7.48
2002-01-12 02:35:00,7.19
2002-01-12 02:40:00,6.43
2002-01-12 02:45:00,7.43
2002-01-12 02:50:00,7.21
2002-01-12 02:55:00,7.57
2002-01-12 03:00:00,9.55
2002-01-12 03:05:00,11.5
2002-01-12 03:10:00,10.7
2002-01-12 03:15:00,10.7
2002-01-12 03:20:00,10.7
2002-01-12 03:25:00,10.8
2002-01-12 03:30:00,12.8
2002-01-12 03:35:00,12.9
2002-01-12 03:40:00,15.0
2002-01-12 03:45:00,14.4
2002-01-12 03:50:00,15.4
2002-01-12 03:55:00,15.6
2002-01-12 04:00:00,15.3
2002-01-12 04:05:00,17.3
2002-01-12 04:10:00,17.2
2002-01-12 04:15:00,17.4
2002-01-12 04:20:00,16.8
2002-01-12 04:25:00,15.2
2002-01-12 04:30:00,16.7
2002-01-12 04:35:00,15.2
2002-01-12 04:40:00,13.8
2002-01-12 04:45:00,16.7
2002-01-12 04:50:00,13.8
2002-01-12 04:55:00,13.7
2002-01-12 05:00:00,12.8
2002-01-12 05:05:00,12.5
2002-01-12 05:10:00,14.0
2002-01-12 05:15:00,13.4
2002-01-12 05:20:00,15.2
2002-01-12 05:25:00,13.1
2002-01-12 05:30:00,12.6
2002-01-12 05:35:00,12.5
2002-01-12 05:40:00,10.7
2002-01-12 05:45:00,10.4
2002-01-12 05:50:00,9.93
2002-01-12 05:55:00,8.77
2002-01-12 06:00:00,8.22
2002-01-12 06:05:00,9.35
2002-01-12 06:10:00,9.51
2002-01-12 06:15:00,10.2
2002-01-12 06:20:00,9.59
2002-01-12 06:25:00,8.26
2002-01-12 06:30:00,7.52
2002-01-12 06:35:00,11.5
2002-01-12 06:40:00,11.4
2002-01-12 06:45:00,13.2
2002-01-12 06:50:00,10.5
2002-01-12 06:55:00,13.9
2002-01-12 07:00:00,14.4
2002-01-12 07:05:00,14.2
2002-01-12 07:10:00,14.5
2002-01-12 07:15:00,16.8
2002-01-12 07:20:00,14.9
2002-01-12 07:25:00,15.7
2002-01-12 07:30:00,16.1
2002-01-12 07:35:00,15.0
2002-01-12 07:40:00,18.2
2002-01-12 07:45:00,17.4
2002-01-12 07:50:00,15.4
2002-01-12 07:55:00,18.1
2002-01-12 08:00:00,16.2
2002-01-12 08:05:00,15.3
2002-01-12 08:10:00,15.8
2002-01-12 08:15:00,16.1
2002-01-12 08:20:00,15.0
2002-01-12 08:25:00,17.0
2002-01-12 08:30:00,15.5
2002-01-12 08:35:00,15.5
2002-01-12 08:40:00,17.0
2002-01-12 08:45:00,16.0
2002-01-12 08:50:00,18.1
2002-01-12 08:55:00,17.7
2002-01-12 09:00:00,15.6
2002-01-12 09:05:00,14.8
2002-01-12 09:10:00,15.3
2002-01-12 09:15:00,13.5
2002-01-12 09:20:00,14.0
2002-01-12 09:25:00,14.8
2002-01-12 09:30:00,15.3
2002-01-12 09:35:00,13.8
2002-01-12 09:40:00,13.8
2002-01-12 09:45:00,14.3
2002-01-12 09:50:00,13.8
2002-01-12 09:55:00,14.1
2002-01-12 10:00:00,13.5
2002-01-12 10:05:00,11.0
2002-01-12 10:10:00,9.86
2002-01-12 10:15:00,11.1
2002-01-12 10:20:00,11.1
2002-01-12 10:25:00,13.8
2002-01-12 10:30:00,10.6
2002-01-12 10:35:00,10.9
2002-01-12 10:40:00,11.2
2002-01-12 10:45:00,12.0
2002-01-12 10:50:00,11.2
2002-01-12 10:55:00,12.0
2002-01-12 11:00:00,12.0
2002-01-12 11:05:00,12.1
2002-01-12 11:10:00,12.2
2002-01-12 11:15:00,12.8
2002-01-12 11:20:00,13.2
2002-01-12 11:25:00,14.6
2002-01-12 11:30:00,16.5
2002-01-12 11:35:00,12.6
2002-01-12 11:40:00,15.4
2002-01-12 11:45:00,15.6
2002-01-12 11:50:00,13.7
2002-01-12 11:55:00,15.9
2002-01-12 12:00:00,15.7
2002-01-12 12:05:00,14.0
2002-01-12 12:10:00,14.8
2002-01-12 12:15:00,14.6
2002-01-12 12:20:00,14.8
2002-01-12 12:25:00,14.2
2002-01-12 12:30:00,13.5
2002-01-12 12:35:00,13.1
2002-01-12 12:40:00,13.4
2002-01-12 12:45:00,13.6
2002-01-12 12:50:00,12.0
2002-01-12 12:55:00,12.6
2002-01-12 13:00:00,13.7
2002-01-12 13:05:00,13.3
2002-01-12 13:10:00,13.3
2002-01-12 13:15:00,14.6
2002-01-12 13:20:00,15.9
2002-01-12 13:25:00,18.3
2002-01-12 13:30:00,15.7
2002-01-12 13:35:00,14.2
2002-01-12 13:40:00,13.2
2002-01-12 13:45:00,11.9
2002-01-12 13:50:00,11.9
2002-01-12 13:55:00,12.3
2002-01-12 14:00:00,12.0
2002-01-12 14:05:00,11.5
2002-01-12 14:10:00,13.5
2002-01-12 14:15:00,12.4
2002-01-12 14:20:00,12.5
2002-01-12 14:25:00,11.5
2002-01-12 14:30:00,10.6
2002-01-12 14:35:00,13.3
2002-01-12 14:40:00,9.62
2002-01-12 14:45:00,11.2
2002-01-12 14:50:00,12.4
2002-01-12 14:55:00,10.2
2002-01-12 15:00:00,9.84
2002-01-12 15:05:00,11.4
2002-01-12 15:10:00,9.42
2002-01-12 15:15:00,9.66
2002-01-12 15:20:00,10.2
2002-01-12 15:25:00,9.75
2002-01-12 15:30:00,10.8
2002-01-12 15:35:00,10.4
2002-01-12 15:40:00,9.27
