time_tag,p3_flux_ic
1975-08-20 23:40:00,34.32
1975-08-20 23:45:00,0.17862
1975-08-20 23:50:00,0.0
1975-08-20 23:55:00,0.0
1975-08-21 00:00:00,0.0
1975-08-21 00:05:00,0.19486
1975-08-21 00:10:00,0.0
1975-08-21 00:15:00,0.0
1975-08-21 00:20:00,0.0
1975-08-21 00:25:00,0.0
1975-08-21 00:30:00,0.17862
1975-08-21 00:35:00,0.74161
1975-08-21 00:40:00,9.1564
1975-08-21 00:45:00,0.0
1975-08-21 00:50:00,0.17862
1975-08-21 00:55:00,189.99
1975-08-21 01:00:00,0.23816
1975-08-21 01:05:00,0.0
1975-08-21 01:10:00,0.35723
1975-08-21 01:15:00,2.4095
1975-08-21 01:20:00,0.0
1975-08-21 01:25:00,0.0
1975-08-21 01:30:00,0.35723
1975-08-21 01:35:00,0.0
1975-08-21 01:40:00,160.18
1975-08-21 01:45:00,0.0
1975-08-21 01:50:00,0.80341
1975-08-21 01:55:00,0.0
1975-08-21 02:00:00,2033.2
1975-08-21 02:05:00,0.35723
1975-08-21 02:10:00,2.4095
1975-08-21 02:15:00,0.0
1975-08-21 02:20:00,0.0
1975-08-21 02:25:00,0.0
1975-08-21 02:30:00,0.17862
1975-08-21 02:35:00,11.191
1975-08-21 02:40:00,0.0
1975-08-21 02:45:00,0.17862
1975-08-21 02:50:00,0.0
1975-08-21 02:55:00,0.0
1975-08-21 03:00:00,2.9658
1975-08-21 03:05:00,0.35723
1975-08-21 03:10:00,0.0
1975-08-21 03:15:00,0.0
1975-08-21 03:20:00,2.5882
1975-08-21 03:25:00,0.74161
1975-08-21 03:30:00,0.0
1975-08-21 03:35:00,2205.2
1975-08-21 03:40:00,0.35723
1975-08-21 03:45:00,0.0
1975-08-21 03:50:00,173.35
1975-08-21 03:55:00,0.17862
1975-08-21 04:00:00,0.80341
1975-08-21 04:05:00,29.456
1975-08-21 04:10:00,2.4095
1975-08-21 04:15:00,1.874
1975-08-21 04:20:00,0.0
1975-08-21 04:25:00,184.9
1975-08-21 04:30:00,0.35725
1975-08-21 04:35:00,8.572
1975-08-21 04:40:00,69.622
1975-08-21 04:45:00,7.7477
1975-08-21 04:50:00,904.24
1975-08-21 04:55:00,90.916
1975-08-21 05:00:00,0.0
1975-08-21 05:05:00,0.0
1975-08-21 05:10:00,0.16488
1975-08-21 05:15:00,0.0
1975-08-21 05:20:00,2234.5
1975-08-21 05:25:00,0.0
1975-08-21 05:30:00,29.456
1975-08-21 05:35:00,9.1564
1975-08-21 05:40:00,0.0
1975-08-21 05:45:00,0.0
1975-08-21 05:50:00,4.4484
1975-08-21 05:55:00,346.71
1975-08-21 06:00:00,5.2595
1975-08-21 06:05:00,0.17862
1975-08-21 06:10:00,29.456
1975-08-21 06:15:00,0.0
1975-08-21 06:20:00,0.35723
1975-08-21 06:25:00,11.191
1975-08-21 06:30:00,2.2242
1975-08-21 06:35:00,0.0
1975-08-21 06:40:00,0.17862
1975-08-21 06:45:00,5.2595
1975-08-21 06:50:00,0.16488
1975-08-21 06:55:00,0.80341
1975-08-21 07:00:00,0.80341
1975-08-21 07:05:00,0.0
1975-08-21 07:10:00,2202.8
1975-08-21 07:15:00,0.0
1975-08-21 07:20:00,0.0
1975-08-21 07:25:00,0.0
1975-08-21 07:30:00,0.0
1975-08-21 07:35:00,0.74161
1975-08-21 07:40:00,0.0
1975-08-21 07:45:00,2203.4
1975-08-21 07:50:00,0.0
1975-08-21 07:55:00,0.0
1975-08-21 08:00:00,0.0
1975-08-21 08:05:00,0.0
1975-08-21 08:10:00,0.0
1975-08-21 08:15:00,7.7477
1975-08-21 08:20:00,2.8914
1975-08-21 08:25:00,0.0
1975-08-21 08:30:00,2.7668
1975-08-21 08:35:00,9.1564
1975-08-21 08:40:00,8.3933
1975-08-21 08:45:00,0.0
1975-08-21 08:50:00,175.32
1975-08-21 08:55:00,2248.7
1975-08-21 09:00:00,0.0
1975-08-21 09:05:00,0.0
1975-08-21 09:10:00,0.0
1975-08-21 09:15:00,
1975-08-21 09:20:00,0.17862
1975-08-21 09:25:00,0.80341
1975-08-21 09:30:00,31.91
1975-08-21 09:35:00,2403.0
1975-08-21 09:40:00,8.4071
1975-08-21 09:45:00,0.0
1975-08-21 09:50:00,174.16
1975-08-21 09:55:00,2.4095
1975-08-21 10:00:00,0.74161
1975-08-21 10:05:00,0.0
1975-08-21 10:10:00,0.0
1975-08-21 10:15:00,0.0
1975-08-21 10:20:00,0.0
1975-08-21 10:25:00,173.53
1975-08-21 10:30:00,8.7506
1975-08-21 10:35:00,3.505
1975-08-21 10:40:00,173.35
1975-08-21 10:45:00,2033.2
1975-08-21 10:50:00,0.35723
1975-08-21 10:55:00,2.9454
1975-08-21 11:00:00,0.0
1975-08-21 11:05:00,0.0
1975-08-21 11:10:00,2.6286
1975-08-21 11:15:00,0.17862
1975-08-21 11:20:00,0.0
1975-08-21 11:25:00,0.32975
1975-08-21 11:30:00,0.0
1975-08-21 11:35:00,4.9977
1975-08-21 11:40:00,10.981
1975-08-21 11:45:00,0.0
1975-08-21 11:50:00,0.35723
1975-08-21 11:55:00,2202.6
1975-08-21 12:00:00,173.71
1975-08-21 12:05:00,0.0
1975-08-21 12:10:00,33.25
1975-08-21 12:15:00,0.80341
1975-08-21 12:20:00,173.71
1975-08-21 12:25:00,2035.4
1975-08-21 12:30:00,40.304
1975-08-21 12:35:00,8.3933
1975-08-21 12:40:00,32.714
1975-08-21 12:45:00,0.89308
1975-08-21 12:50:00,160.02
1975-08-21 12:55:00,0.0
1975-08-21 13:00:00,31.91
1975-08-21 13:05:00,9.7409
1975-08-21 13:10:00,0.0
1975-08-21 13:15:00,2203.1
1975-08-21 13:20:00,0.0
1975-08-21 13:25:00,9.1564
1975-08-21 13:30:00,30.197
1975-08-21 13:35:00,8.3933
1975-08-21 13:40:00,0.0
1975-08-21 13:45:00,0.0
1975-08-21 13:50:00,0.0
1975-08-21 13:55:00,9.1564
1975-08-21 14:00:00,189.11
1975-08-21 14:05:00,0.35723
1975-08-21 14:10:00,32.421
1975-08-21 14:15:00,10.072
1975-08-21 14:20:00,0.19486
1975-08-21 14:25:00,0.0
1975-08-21 14:30:00,0.0
1975-08-21 14:35:00,16.237
1975-08-21 14:40:00,173.35
1975-08-21 14:45:00,0.0
1975-08-21 14:50:00,0.0
1975-08-21 14:55:00,0.17862
1975-08-21 15:00:00,2440.3
1975-08-21 15:05:00,8.572
1975-08-21 15:10:00,2.4095
1975-08-21 15:15:00,1.7529
1975-08-21 15:20:00,5306.8
1975-08-21 15:25:00,569.14
1975-08-21 15:30:00,54.703
1975-08-21 15:35:00,77.442
1975-08-21 15:40:00,5288.1
1975-08-21 15:45:00,173.53
1975-08-21 15:50:00,0.0
