time_tag,p3_flux_ic
1975-08-08 16:00:00,0.0
1975-08-08 16:05:00,0.0
1975-08-08 16:10:00,0.0
1975-08-08 16:15:00,37.44
1975-08-08 16:20:00,0.0
1975-08-08 16:25:00,0.0
1975-08-08 16:30:00,0.19486
1975-08-08 16:35:00,2.4095
1975-08-08 16:40:00,32.089
1975-08-08 16:45:00,0.0
1975-08-08 16:50:00,1047.8
1975-08-08 16:55:00,0.0
1975-08-08 17:00:00,2437.6
1975-08-08 17:05:00,0.0
1975-08-08 17:10:00,
1975-08-08 17:15:00,
1975-08-08 17:20:00,
1975-08-08 17:25:00,
1975-08-08 17:30:00,
1975-08-08 17:35:00,
1975-08-08 17:40:00,
1975-08-08 17:45:00,
1975-08-08 17:50:00,
1975-08-08 17:55:00,
1975-08-08 18:00:00,
1975-08-08 18:05:00,
1975-08-08 18:10:00,
1975-08-08 18:15:00,
1975-08-08 18:20:00,
1975-08-08 18:25:00,
1975-08-08 18:30:00,
1975-08-08 18:35:00,
1975-08-08 18:40:00,
1975-08-08 18:45:00,
1975-08-08 18:50:00,
1975-08-08 18:55:00,
1975-08-08 19:00:00,
1975-08-08 19:05:00,
1975-08-08 19:10:00,
1975-08-08 19:15:00,
1975-08-08 19:20:00,
1975-08-08 19:25:00,
1975-08-08 19:30:00,
1975-08-08 19:35:00,
1975-08-08 19:40:00,
1975-08-08 19:45:00,
1975-08-08 19:50:00,
1975-08-08 19:55:00,
1975-08-08 20:00:00,
1975-08-08 20:05:00,
1975-08-08 20:10:00,
1975-08-08 20:15:00,
1975-08-08 20:20:00,
1975-08-08 20:25:00,
1975-08-08 20:30:00,
1975-08-08 20:35:00,
1975-08-08 20:40:00,
1975-08-08 20:45:00,
1975-08-08 20:50:00,
1975-08-08 20:55:00,
1975-08-08 21:00:00,
1975-08-08 21:05:00,
1975-08-08 21:10:00,
1975-08-08 21:15:00,
1975-08-08 21:20:00,
1975-08-08 21:25:00,
1975-08-08 21:30:00,
1975-08-08 21:35:00,
1975-08-08 21:40:00,
1975-08-08 21:45:00,
1975-08-08 21:50:00,
1975-08-08 21:55:00,
1975-08-08 22:00:00,
1975-08-08 22:05:00,
1975-08-08 22:10:00,
1975-08-08 22:15:00,
1975-08-08 22:20:00,
1975-08-08 22:25:00,
1975-08-08 22:30:00,
1975-08-08 22:35:00,
1975-08-08 22:40:00,
1975-08-08 22:45:00,
1975-08-08 22:50:00,
1975-08-08 22:55:00,
1975-08-08 23:00:00,
1975-08-08 23:05:00,
1975-08-08 23:10:00,
1975-08-08 23:15:00,
1975-08-08 23:20:00,
1975-08-08 23:25:00,
1975-08-08 23:30:00,
1975-08-08 23:35:00,
1975-08-08 23:40:00,
1975-08-08 23:45:00,
1975-08-08 23:50:00,
1975-08-08 23:55:00,
1975-08-09 00:00:00,
1975-08-09 00:05:00,
1975-08-09 00:10:00,
1975-08-09 00:15:00,
1975-08-09 00:20:00,
1975-08-09 00:25:00,
1975-08-09 00:30:00,
1975-08-09 00:35:00,
1975-08-09 00:40:00,
1975-08-09 00:45:00,
1975-08-09 00:50:00,
1975-08-09 00:55:00,
1975-08-09 01:00:00,
1975-08-09 01:05:00,
1975-08-09 01:10:00,
1975-08-09 01:15:00,
1975-08-09 01:20:00,
1975-08-09 01:25:00,
1975-08-09 01:30:00,0.0
1975-08-09 01:35:00,0.0
1975-08-09 01:40:00,0.35723
1975-08-09 01:45:00,0.0
1975-08-09 01:50:00,173.35
1975-08-09 01:55:00,2.4095
1975-08-09 02:00:00,0.80341
1975-08-09 02:05:00,29.456
1975-08-09 02:10:00,0.0
1975-08-09 02:15:00,0.35723
1975-08-09 02:20:00,0.17862
1975-08-09 02:25:00,160.02
1975-08-09 02:30:00,0.0
1975-08-09 02:35:00,0.80341
1975-08-09 02:40:00,0.0
1975-08-09 02:45:00,0.0
1975-08-09 02:50:00,0.0
1975-08-09 02:55:00,2.4095
1975-08-09 03:00:00,0.0
1975-08-09 03:05:00,0.0
1975-08-09 03:10:00,0.0
1975-08-09 03:15:00,0.35723
1975-08-09 03:20:00,9.1564
1975-08-09 03:25:00,0.0
1975-08-09 03:30:00,0.0
1975-08-09 03:35:00,2.4095
1975-08-09 03:40:00,0.0
1975-08-09 03:45:00,0.0
1975-08-09 03:50:00,0.74161
1975-08-09 03:55:00,0.0
1975-08-09 04:00:00,2202.6
1975-08-09 04:05:00,0.35723
1975-08-09 04:10:00,0.0
1975-08-09 04:15:00,173.35
1975-08-09 04:20:00,0.0
1975-08-09 04:25:00,0.80341
1975-08-09 04:30:00,31.91
1975-08-09 04:35:00,0.0
1975-08-09 04:40:00,0.0
1975-08-09 04:45:00,8.3933
1975-08-09 04:50:00,123.52
1975-08-09 04:55:00,0.0
1975-08-09 05:00:00,0.0
1975-08-09 05:05:00,173.35
1975-08-09 05:10:00,0.0
1975-08-09 05:15:00,0.0
1975-08-09 05:20:00,0.0
1975-08-09 05:25:00,31.91
1975-08-09 05:30:00,0.80341
1975-08-09 05:35:00,29.785
1975-08-09 05:40:00,9.1564
1975-08-09 05:45:00,0.0
1975-08-09 05:50:00,0.0
1975-08-09 05:55:00,2.2242
1975-08-09 06:00:00,173.35
1975-08-09 06:05:00,0.0
1975-08-09 06:10:00,0.80341
1975-08-09 06:15:00,31.91
1975-08-09 06:20:00,0.16488
