time_tag,p3_flux_ic
1974-09-11 15:20:00,10.419
1974-09-11 15:25:00,5.7142
1974-09-11 15:30:00,6.9158
1974-09-11 15:35:00,5.7689
1974-09-11 15:40:00,8.0837
1974-09-11 15:45:00,5.8043
1974-09-11 15:50:00,6.6962
1974-09-11 15:55:00,16.959
1974-09-11 16:00:00,7.2536
1974-09-11 16:05:00,6.039
1974-09-11 16:10:00,8.838
1974-09-11 16:15:00,7.2844
1974-09-11 16:20:00,6.8408
1974-09-11 16:25:00,6.5168
1974-09-11 16:30:00,12.046
1974-09-11 16:35:00,5.3577
1974-09-11 16:40:00,7.2323
1974-09-11 16:45:00,9.5545
1974-09-11 16:50:00,6.6083
1974-09-11 16:55:00,8.0357
1974-09-11 17:00:00,8.572
1974-09-11 17:05:00,7.3046
1974-09-11 17:10:00,8.9285
1974-09-11 17:15:00,11.34
1974-09-11 17:20:00,10.804
1974-09-11 17:25:00,7.233
1974-09-11 17:30:00,9.6407
1974-09-11 17:35:00,7.5001
1974-09-11 17:40:00,7.5
1974-09-11 17:45:00,8.4056
1974-09-11 17:50:00,6.6077
1974-09-11 17:55:00,7.6786
1974-09-11 18:00:00,5.7145
1974-09-11 18:05:00,7.3339
1974-09-11 18:10:00,7.5961
1974-09-11 18:15:00,5.982
1974-09-11 18:20:00,7.5986
1974-09-11 18:25:00,11.285
1974-09-11 18:30:00,10.228
1974-09-11 18:35:00,5.0896
1974-09-11 18:40:00,7.9474
1974-09-11 18:45:00,5.8036
1974-09-11 18:50:00,7.2324
1974-09-11 18:55:00,6.6065
1974-09-11 19:00:00,7.5895
1974-09-11 19:05:00,7.3356
1974-09-11 19:10:00,7.3199
1974-09-11 19:15:00,9.7388
1974-09-11 19:20:00,8.2124
1974-09-11 19:25:00,10.52
1974-09-11 19:30:00,8.7643
1974-09-11 19:35:00,10.325
1974-09-11 19:40:00,10.614
1974-09-11 19:45:00,10.089
1974-09-11 19:50:00,11.209
1974-09-11 19:55:00,10.893
1974-09-11 20:00:00,8.5703
1974-09-11 20:05:00,7.7934
1974-09-11 20:10:00,10.468
1974-09-11 20:15:00,10.031
1974-09-11 20:20:00,9.9119
1974-09-11 20:25:00,11.494
1974-09-11 20:30:00,10.551
1974-09-11 20:35:00,18.022
1974-09-11 20:40:00,13.305
1974-09-11 20:45:00,10.446
1974-09-11 20:50:00,12.526
1974-09-11 20:55:00,11.34
1974-09-11 21:00:00,11.698
1974-09-11 21:05:00,9.4255
1974-09-11 21:10:00,11.456
1974-09-11 21:15:00,18.649
1974-09-11 21:20:00,11.006
1974-09-11 21:25:00,15.574
1974-09-11 21:30:00,15.174
1974-09-11 21:35:00,13.35
1974-09-11 21:40:00,12.587
1974-09-11 21:45:00,14.901
1974-09-11 21:50:00,10.812
1974-09-11 21:55:00,12.444
1974-09-11 22:00:00,14.372
1974-09-11 22:05:00,14.024
1974-09-11 22:10:00,13.829
1974-09-11 22:15:00,20.521
1974-09-11 22:20:00,14.819
1974-09-11 22:25:00,27.218
1974-09-11 22:30:00,14.191
1974-09-11 22:35:00,14.752
1974-09-11 22:40:00,12.499
1974-09-11 22:45:00,12.464
1974-09-11 22:50:00,13.285
1974-09-11 22:55:00,12.499
1974-09-11 23:00:00,15.0
1974-09-11 23:05:00,12.175
1974-09-11 23:10:00,18.121
1974-09-11 23:15:00,12.855
1974-09-11 23:20:00,12.425
1974-09-11 23:25:00,14.64
1974-09-11 23:30:00,20.18
1974-09-11 23:35:00,16.066
1974-09-11 23:40:00,12.589
1974-09-11 23:45:00,17.94
1974-09-11 23:50:00,15.62
1974-09-11 23:55:00,14.642
1974-09-12 00:00:00,11.046
1974-09-12 00:05:00,14.016
1974-09-12 00:10:00,14.91
1974-09-12 00:15:00,12.641
1974-09-12 00:20:00,13.68
1974-09-12 00:25:00,19.007
1974-09-12 00:30:00,13.215
1974-09-12 00:35:00,12.055
1974-09-12 00:40:00,13.6
1974-09-12 00:45:00,13.21
1974-09-12 00:50:00,20.351
1974-09-12 00:55:00,
1974-09-12 01:00:00,
1974-09-12 01:05:00,
1974-09-12 01:10:00,
1974-09-12 01:15:00,
1974-09-12 01:20:00,
1974-09-12 01:25:00,
1974-09-12 01:30:00,
1974-09-12 01:35:00,
1974-09-12 01:40:00,
1974-09-12 01:45:00,
1974-09-12 01:50:00,
1974-09-12 01:55:00,
1974-09-12 02:00:00,
1974-09-12 02:05:00,
1974-09-12 02:10:00,
1974-09-12 02:15:00,
1974-09-12 02:20:00,
1974-09-12 02:25:00,
1974-09-12 02:30:00,17.041
1974-09-12 02:35:00,15.174
1974-09-12 02:40:00,16.248
1974-09-12 02:45:00,
1974-09-12 02:50:00,
1974-09-12 02:55:00,
1974-09-12 03:00:00,
1974-09-12 03:05:00,
1974-09-12 03:10:00,
1974-09-12 03:15:00,
1974-09-12 03:20:00,14.786
1974-09-12 03:25:00,12.232
1974-09-12 03:30:00,18.788
1974-09-12 03:35:00,19.102
1974-09-12 03:40:00,16.785
1974-09-12 03:45:00,15.971
1974-09-12 03:50:00,16.89
1974-09-12 03:55:00,12.322
1974-09-12 04:00:00,12.141
1974-09-12 04:05:00,12.592
1974-09-12 04:10:00,12.41
1974-09-12 04:15:00,14.781
1974-09-12 04:20:00,14.997
1974-09-12 04:25:00,19.817
1974-09-12 04:30:00,23.818
1974-09-12 04:35:00,18.823
1974-09-12 04:40:00,14.999
1974-09-12 04:45:00,21.636
1974-09-12 04:50:00,23.252
1974-09-12 04:55:00,15.974
1974-09-12 05:00:00,15.872
1974-09-12 05:05:00,23.464
1974-09-12 05:10:00,16.822
1974-09-12 05:15:00,17.14
1974-09-12 05:20:00,15.099
1974-09-12 05:25:00,21.42
1974-09-12 05:30:00,19.993
1974-09-12 05:35:00,20.45
1974-09-12 05:40:00,18.637
1974-09-12 05:45:00,15.445
1974-09-12 05:50:00,20.885
1974-09-12 05:55:00,18.704
1974-09-12 06:00:00,17.496
1974-09-12 06:05:00,21.522
1974-09-12 06:10:00,19.574
1974-09-12 06:15:00,21.668
1974-09-12 06:20:00,17.766
1974-09-12 06:25:00,20.738
1974-09-12 06:30:00,20.527
1974-09-12 06:35:00,21.505
1974-09-12 06:40:00,17.67
1974-09-12 06:45:00,19.279
1974-09-12 06:50:00,14.549
1974-09-12 06:55:00,19.998
1974-09-12 07:00:00,20.187
1974-09-12 07:05:00,15.711
1974-09-12 07:10:00,17.494
1974-09-12 07:15:00,14.016
1974-09-12 07:20:00,18.044
1974-09-12 07:25:00,19.014
1974-09-12 07:30:00,17.14
1974-09-12 07:35:00,15.98
1974-09-12 07:40:00,15.079
1974-09-12 07:45:00,13.304
1974-09-12 07:50:00,18.565
1974-09-12 07:55:00,16.154
1974-09-12 08:00:00,16.148
1974-09-12 08:05:00,23.209
1974-09-12 08:10:00,16.961
1974-09-12 08:15:00,16.066
1974-09-12 08:20:00,16.07
1974-09-12 08:25:00,18.476
1974-09-12 08:30:00,16.964
1974-09-12 08:35:00,17.14
1974-09-12 08:40:00,20.35
1974-09-12 08:45:00,15.537
1974-09-12 08:50:00,15.713
1974-09-12 08:55:00,16.15
1974-09-12 09:00:00,16.555
1974-09-12 09:05:00,11.62
1974-09-12 09:10:00,14.318
1974-09-12 09:15:00,11.965
1974-09-12 09:20:00,14.284
1974-09-12 09:25:00,11.871
1974-09-12 09:30:00,12.054
1974-09-12 09:35:00,12.141
1974-09-12 09:40:00,12.408
1974-09-12 09:45:00,12.114
1974-09-12 09:50:00,9.7325
1974-09-12 09:55:00,9.2876
1974-09-12 10:00:00,8.2141
1974-09-12 10:05:00,9.81
1974-09-12 10:10:00,10.712
1974-09-12 10:15:00,8.5717
