time_tag,p3_flux_ic
2012-07-18 21:30:00,0.45789
2012-07-18 21:35:00,0.93159
2012-07-18 21:40:00,0.44175
2012-07-18 21:45:00,0.5011
2012-07-18 21:50:00,0.28184
2012-07-18 21:55:00,1.2358
2012-07-18 22:00:00,1.7722
2012-07-18 22:05:00,1.2966
2012-07-18 22:10:00,1.5199
2012-07-18 22:15:00,1.7352
2012-07-18 22:20:00,0.49587
2012-07-18 22:25:00,1.6403
2012-07-18 22:30:00,1.8855
2012-07-18 22:35:00,2.1632
2012-07-18 22:40:00,1.4083
2012-07-18 22:45:00,2.2546
2012-07-18 22:50:00,1.4661
2012-07-18 22:55:00,1.6133
2012-07-18 23:00:00,2.4181
2012-07-18 23:05:00,2.2161
2012-07-18 23:10:00,1.7609
2012-07-18 23:15:00,1.4387
2012-07-18 23:20:00,1.5262
2012-07-18 23:25:00,0.89098
2012-07-18 23:30:00,0.97161
2012-07-18 23:35:00,1.6253
2012-07-18 23:40:00,1.3236
2012-07-18 23:45:00,1.4787
2012-07-18 23:50:00,0.25314
2012-07-18 23:55:00,0.958
2012-07-19 00:00:00,0.19206
2012-07-19 00:05:00,0.98649
2012-07-19 00:10:00,0.1799
2012-07-19 00:15:00,0.96657
2012-07-19 00:20:00,0.97491
2012-07-19 00:25:00,0.78586
2012-07-19 00:30:00,0.62186
2012-07-19 00:35:00,0.42272
2012-07-19 00:40:00,0.68325
2012-07-19 00:45:00,0.41886
2012-07-19 00:50:00,0.17627
2012-07-19 00:55:00,0.16783
2012-07-19 01:00:00,0.16819
2012-07-19 01:05:00,0.20819
2012-07-19 01:10:00,0.31204
2012-07-19 01:15:00,0.66289
2012-07-19 01:20:00,0.52852
2012-07-19 01:25:00,0.14932
2012-07-19 01:30:00,0.37713
2012-07-19 01:35:00,0.20653
2012-07-19 01:40:00,0.15342
2012-07-19 01:45:00,0.4929
2012-07-19 01:50:00,0.15763
2012-07-19 01:55:00,0.21383
2012-07-19 02:00:00,0.16017
2012-07-19 02:05:00,0.21395
2012-07-19 02:10:00,0.15032
2012-07-19 02:15:00,0.14262
2012-07-19 02:20:00,0.15754
2012-07-19 02:25:00,0.17385
2012-07-19 02:30:00,0.1818
2012-07-19 02:35:00,0.15874
2012-07-19 02:40:00,0.22771
2012-07-19 02:45:00,0.15971
2012-07-19 02:50:00,0.22844
2012-07-19 02:55:00,0.27854
2012-07-19 03:00:00,0.3877
2012-07-19 03:05:00,0.15996
2012-07-19 03:10:00,0.19931
2012-07-19 03:15:00,0.33442
2012-07-19 03:20:00,0.81614
2012-07-19 03:25:00,0.19172
2012-07-19 03:30:00,0.89092
2012-07-19 03:35:00,0.819
2012-07-19 03:40:00,1.0144
2012-07-19 03:45:00,1.458
2012-07-19 03:50:00,1.6422
2012-07-19 03:55:00,1.5849
2012-07-19 04:00:00,1.901
2012-07-19 04:05:00,1.6087
2012-07-19 04:10:00,2.3006
2012-07-19 04:15:00,2.8994
2012-07-19 04:20:00,3.3066
2012-07-19 04:25:00,3.6855
2012-07-19 04:30:00,3.8076
2012-07-19 04:35:00,3.4887
2012-07-19 04:40:00,3.5568
2012-07-19 04:45:00,3.3043
2012-07-19 04:50:00,3.2376
2012-07-19 04:55:00,2.9502
2012-07-19 05:00:00,3.1988
2012-07-19 05:05:00,2.702
2012-07-19 05:10:00,3.2279
2012-07-19 05:15:00,2.9903
2012-07-19 05:20:00,2.6092
2012-07-19 05:25:00,2.8676
2012-07-19 05:30:00,1.7937
2012-07-19 05:35:00,1.8405
2012-07-19 05:40:00,2.7424
2012-07-19 05:45:00,2.0176
2012-07-19 05:50:00,2.1159
2012-07-19 05:55:00,1.9283
2012-07-19 06:00:00,1.7343
2012-07-19 06:05:00,2.382
2012-07-19 06:10:00,1.6671
2012-07-19 06:15:00,0.96111
2012-07-19 06:20:00,0.81298
2012-07-19 06:25:00,1.6268
2012-07-19 06:30:00,1.4879
2012-07-19 06:35:00,1.6794
2012-07-19 06:40:00,1.6963
2012-07-19 06:45:00,1.277
2012-07-19 06:50:00,1.5737
2012-07-19 06:55:00,1.4106
2012-07-19 07:00:00,2.0702
2012-07-19 07:05:00,2.3821
2012-07-19 07:10:00,2.1458
2012-07-19 07:15:00,1.7282
2012-07-19 07:20:00,2.7305
2012-07-19 07:25:00,2.6717
2012-07-19 07:30:00,3.2888
2012-07-19 07:35:00,3.359
2012-07-19 07:40:00,3.4
2012-07-19 07:45:00,3.1906
2012-07-19 07:50:00,3.333
2012-07-19 07:55:00,3.9982
2012-07-19 08:00:00,3.8315
2012-07-19 08:05:00,3.7202
2012-07-19 08:10:00,4.0417
2012-07-19 08:15:00,3.7262
2012-07-19 08:20:00,4.1845
2012-07-19 08:25:00,4.0905
2012-07-19 08:30:00,4.7849
2012-07-19 08:35:00,4.9384
2012-07-19 08:40:00,5.0165
2012-07-19 08:45:00,6.1238
2012-07-19 08:50:00,5.8822
2012-07-19 08:55:00,7.8763
2012-07-19 09:00:00,7.4028
2012-07-19 09:05:00,9.616
2012-07-19 09:10:00,8.3736
2012-07-19 09:15:00,9.8697
2012-07-19 09:20:00,9.2302
2012-07-19 09:25:00,9.2566
2012-07-19 09:30:00,10.262
2012-07-19 09:35:00,11.562
2012-07-19 09:40:00,9.9562
2012-07-19 09:45:00,10.437
2012-07-19 09:50:00,11.002
2012-07-19 09:55:00,12.949
2012-07-19 10:00:00,13.81
2012-07-19 10:05:00,14.671
2012-07-19 10:10:00,17.188
2012-07-19 10:15:00,17.326
2012-07-19 10:20:00,17.119
2012-07-19 10:25:00,14.914
2012-07-19 10:30:00,17.074
2012-07-19 10:35:00,14.457
2012-07-19 10:40:00,16.954
2012-07-19 10:45:00,14.176
2012-07-19 10:50:00,14.473
2012-07-19 10:55:00,12.688
2012-07-19 11:00:00,11.909
2012-07-19 11:05:00,12.027
2012-07-19 11:10:00,11.034
2012-07-19 11:15:00,11.576
2012-07-19 11:20:00,11.577
2012-07-19 11:25:00,10.351
2012-07-19 11:30:00,12.224
2012-07-19 11:35:00,11.825
2012-07-19 11:40:00,11.294
2012-07-19 11:45:00,11.312
2012-07-19 11:50:00,10.489
2012-07-19 11:55:00,9.2381
2012-07-19 12:00:00,10.507
2012-07-19 12:05:00,9.6776
2012-07-19 12:10:00,9.2364
2012-07-19 12:15:00,11.232
2012-07-19 12:20:00,11.249
2012-07-19 12:25:00,9.948
2012-07-19 12:30:00,9.9106
2012-07-19 12:35:00,10.937
2012-07-19 12:40:00,11.466
2012-07-19 12:45:00,13.835
2012-07-19 12:50:00,15.228
2012-07-19 12:55:00,16.446
2012-07-19 13:00:00,15.94
2012-07-19 13:05:00,16.144
2012-07-19 13:10:00,17.682
2012-07-19 13:15:00,17.677
2012-07-19 13:20:00,18.403
2012-07-19 13:25:00,19.175
2012-07-19 13:30:00,19.334
2012-07-19 13:35:00,20.0
2012-07-19 13:40:00,20.65
2012-07-19 13:45:00,19.457
2012-07-19 13:50:00,20.737
2012-07-19 13:55:00,20.316
2012-07-19 14:00:00,20.491
2012-07-19 14:05:00,21.172
2012-07-19 14:10:00,21.506
2012-07-19 14:15:00,21.085
2012-07-19 14:20:00,23.068
2012-07-19 14:25:00,24.245
2012-07-19 14:30:00,21.613
2012-07-19 14:35:00,21.39
2012-07-19 14:40:00,20.245
2012-07-19 14:45:00,21.054
2012-07-19 14:50:00,17.046
2012-07-19 14:55:00,19.64
2012-07-19 15:00:00,19.327
2012-07-19 15:05:00,15.512
2012-07-19 15:10:00,14.722
2012-07-19 15:15:00,14.932
2012-07-19 15:20:00,12.688
2012-07-19 15:25:00,12.592
2012-07-19 15:30:00,12.422
2012-07-19 15:35:00,12.345
2012-07-19 15:40:00,9.9687
2012-07-19 15:45:00,10.781
2012-07-19 15:50:00,9.703
